"","text","id","witness","area","record_row_num"
"1","ALEXANDER MACKENZIE, Crofter and Fisherman, Boreraig (48)—examined.",137,"Alexander Mackenzie","Skye, Glendale",1
"2","7261. The Chairman.",137,"Alexander Mackenzie","Skye, Glendale",2
"3","—Have you been freely elected a delegate?",137,"Alexander Mackenzie","Skye, Glendale",3
"4","—Yes ; but I wish to say, before making any statement, that I would wish to have the assurance that the landlord would not do any hurt to me in respect of anything I may say here to-day.",137,"Alexander Mackenzie","Skye, Glendale",4
"5","7262. The delegate who is now before us has stated his desire to have an assurance from Dr Martin that he will not be molested on account of anything he may state here to-day ?Mr Nicol Martin, nephew of Dr Martin. ",137,"Alexander Mackenzie","Skye, Glendale",5
"6","—Nothing will be done to him for anything he states, so far as my uncle and myself are concerned.",137,"Alexander Mackenzie","Skye, Glendale",6
"7","7263. You produce a written statement of the grievances of the Boreraig crofters?Witness.",137,"Alexander Mackenzie","Skye, Glendale",7
"8","—Yes.  The Grievances of the Boreraig Crofters, one township on Dr Martins Estate. To the Royal Commission of the Highlands and Islands of Scotland. We complain generally of the smallness of our crofts or lots—the want of hill pasture —that we can neither keep sheep nor horses, and that we are too highly rented. When the late Mr Malcolm Nicolson became proprietor of this estate, about fifty-nine or sixty years ago, there were only twelve crofters in Boreraig,  and each tenant had then six cows, two horses, and thirty or forty sheep, and the rent for the whole township was only eighty guineas. Forty-five years ago our proprietor subdivided and cut up our twelve crofts into twenty-four different small lots, and raised the rent from £3, 10s. to  £7, 10s. The rent for the whole township is now about £130. At the same time our proprietor also deprived us of our horses, and of all our sheep except six sheep for each crofter. And besides the stock of the Galtrigill township was by him placed upon the pasture of the Boreraig township. When the former crofts were cut up into small lots tenants were brought from Waternish and Bracadale for them, and all were crowded together in this little township. When the present proprietor, Dr Martin, became proprietor, he took from us the six sheep left us by Mr Nicolson, and now we have neither sheep nor horses, and in consequence have to do all the ploughing and harrowing and a vast amount of other brutalising horse work ourselves. We have to carry sea-ware in creels on our backs in some instances for a distance, of nearly half a mile up the face of rocks and steep braes, and we have to carry the peats in the same fashion for even a longer  distance, while if we were allowed to keep horses, we would be relieved of all this slavish degradation and hardship. The summing of the lots is now only three cows, but the small patches we have now left us would be inadequate either to feed or fodder two cows, and would not keep the smallest family in the township in food for two months of the year. The land having been in perpetual cultivation for hundreds of years, is become so poor and so much reduced that it is incapable of yielding any crop except of the very poorest, and that by constant manuring. Each crofter on an average has to spend from £16 to £ 20 a year in meal, besides the produce of the farm, while in an exceptionally bad year like the present the outlay is much greater. The result is that we are for ever sunk in debt, and have to spend the greater part of the year away from home to earn money to buy food for our families, and to pay the rent for the landlords; while want of success at the fishing, or other work we go to, for even one year, means either ruin or starvation. If we had properly sized crofts at a reasonable rent and fully stocked, this alternative would never arise. Dr Martin has in his time removed four crofters from this township, and he made seven new parks from land belonging to the township, and which were within the old landmarks or boundaries of the township, and he added these parks to his own holdings. Moreover, we had to give ten days a year of free labour to Dr Martin, and to cut his corn for him with",137,"Alexander Mackenzie","Skye, Glendale",8
"9","our own hooks; while a servant of Dr Martin —one William Campbell— who acted as stirk-drover, ploughman, and grieve—in performing this unlawful labour, used to make us work like slaves. The people were in perfect dread of him ; and if they did not work as hard as he wished, or were absent for a day, he would threaten them with eviction. Further, though as we said our present small patches would not keep any of us in food for two months, there are twenty-six families of us crowded together in this small township, fully twice the number the place is capable of supporting, though we had it on the old boundary lines. We consider that if we had plenty of land to live upon, at a fair rent, we would be able to live comfortably on our farm all the year round, and could stay at home to work the land and improve them, instead of as now we have to hunt after work wherever it is to be had in the south country, so that ourselves and our families can live. There is plenty of land in Skye for all the people in it, and that land which originally belonged to our own forefathers. We wish to get enough of land to enable us to keep sheep and horses, as both men and women have now to do the work of the horse, while our children and families are going naked for want of wool to make clothes, and we are too poor to buy both wool and meal for our families. We would be quite content if we had as much land as would keep us comfortably, and also that we had fixity of tenure or security against arbitrary removal; that we would get compensation for any improvement we make on houses or land. ",137,"Alexander Mackenzie","Skye, Glendale",9
"10","Signed as witnesses by ALEXANDER MACKENZIE, crofter, Boreraig; JOHN MLEOD, junior,",137,"Alexander Mackenzie","Skye, Glendale",10
