"","text","id","witness","area","record_row_num"
"1","JOHN MACDONALD, Merchant, Inverness (39)â€”examined.",689,"John Macdonald","Inverness, ",1
"2","41514. The Chairman.",689,"John Macdonald","Inverness, ",2
"3","â€”You appear as a delegate from the association? ",689,"John Macdonald","Inverness, ",3
"4","â€”Yes. ",689,"John Macdonald","Inverness, ",4
"5","41515. Have you a written statement?",689,"John Macdonald","Inverness, ",5
"6","â€”I have no written statement. I was merely asked to corroborate the statement that was presented by the first witness, Charles Mackay.",689,"John Macdonald","Inverness, ",6
"7","41516. And is there any branch of this question on which you wish to express a personal independent opinion particularly?",689,"John Macdonald","Inverness, ",7
"8","â€”I am of opinion generally, that if the crofters throughout the Highlands had more land and security of tenure â€”that is to say, that they would be in no apprehension of removal in their ordinary circumstances â€”they would produce far more out of their crofts, and that they might perhaps devote their attention to the production of various other things from their holdings.",689,"John Macdonald","Inverness, ",8
"9","41517. You think that they would not only produce more of what they produce already, but that they would embark in other cultures?",689,"John Macdonald","Inverness, ",9
"10","â€”Yes.",689,"John Macdonald","Inverness, ",10
"11","41518. What other cultures do you think they might adopt?",689,"John Macdonald","Inverness, ",11
"12","â€”I might draw your attention, for one instance, to the large quantities of eggs imported into this country from other countries, and there is a very large quantity of eggs sent from the Highlands to the southern markets besides what is consumed at home. I think that even in this matter alone, the production of eggs throughout the Highlands might be very much increased, so much so indeed that I think an ordinary crofter with a small holding might possibly pay his rent nearly from eggs alone. From calculations I have been making, I do not give them as very accurate, but they are satisfactory to my own mind, I believe that throughout the Highlands, taking the mainland apart from the islands, perhaps upwards of Â£100,000 worth of eggs is produced.",689,"John Macdonald","Inverness, ",12
"13","41519. I would like to know how you connect the increased production of eggs particularly with security of tenure. I can perfectly understand that the increased production of corn might be stimulated by security of tenure,â€”a thing that requires a first outlay and a sustained expenditure, â€”",689,"John Macdonald","Inverness, ",13
"14","but surely the stock that produce eggs are more cheaply and rapidly reared and of a more transitory nature than any other stock? ",689,"John Macdonald","Inverness, ",14
"15","â€”I do not connect it with security of tenure; I rather connect it with the increase of the number of smaller holdings.",689,"John Macdonald","Inverness, ",15
"16","41520. That if there was more security there would be more small holdings, and the small holdings would produce more small produce?",689,"John Macdonald","Inverness, ",16
"17","â€”Yes.",689,"John Macdonald","Inverness, ",17
"18","41521. And particularly poultry?",689,"John Macdonald","Inverness, ",18
"19","â€”Poultry and other things.",689,"John Macdonald","Inverness, ",19
"20","41522. If keeping poultry was more extensively practised on the small holdings, how are the poultry to be fed? Do you anticipate that food would have to be purchased for the poultry, or would the poultry be fed from the ordinary produce of the farm and leavings of the house?",689,"John Macdonald","Inverness, ",20
"21","â€”Partly from the produce of the farm and partly from purchased articles.",689,"John Macdonald","Inverness, ",21
"22","41523. Have you any example of a small holder devoting himself particularly and profitably to poultry farming?",689,"John Macdonald","Inverness, ",22
"23","â€”No, I don't know that it would be to devote himself particularly to it, except as an accompaniment to other things.",689,"John Macdonald","Inverness, ",23
"24","41524. They all have poultry already, I fancy?",689,"John Macdonald","Inverness, ",24
"25","â€”Yes, I understand they have.",689,"John Macdonald","Inverness, ",25
"26","41525. Is there anything else in the way of small produce that you think might be raised upon small holdings, such as small fruits and better sorts of vegetables, and so on?",689,"John Macdonald","Inverness, ",26
"27","â€”I may mention I had a communication from a firm in Ireland, who have devoted considerable attention to pork curing and pork rearing, and I have had inquiries about what the prospects would be of starting an industry like this in some part of the west coast and among the crofting population.",689,"John Macdonald","Inverness, ",27
"28","41526. But the people on the west coast, at least in the islands, generally have a repugnance to pigs?",689,"John Macdonald","Inverness, ",28
"29","â€”I understand they have.",689,"John Macdonald","Inverness, ",29
"30","41527. Have they any repugnance to them here in the east?",689,"John Macdonald","Inverness, ",30
"31","â€”Not so much.",689,"John Macdonald","Inverness, ",31
"32","41528. Do you know any case of small crofts or holdings about here where the farmer devotes himself to raising garden produce for the market and the town at all?",689,"John Macdonald","Inverness, ",32
"33","â€”No, not in this locality; but I have heard it repeatedly said that the small holders might with considerable advantage devote considerable attention to the rearing of market produce.",689,"John Macdonald","Inverness, ",33
"34","41529. Sir Kenneth Mackenzie.",689,"John Macdonald","Inverness, ",34
"35","â€”Have you any personal experience of croft holding?",689,"John Macdonald","Inverness, ",35
"36","â€”Not personal.",689,"John Macdonald","Inverness, ",36
"37","41530. Or have you any acquaintance among the crofters?",689,"John Macdonald","Inverness, ",37
"38","â€”I have.",689,"John Macdonald","Inverness, ",38
"39","41531. Were you brought up in the country?",689,"John Macdonald","Inverness, ",39
"40","â€”I was.",689,"John Macdonald","Inverness, ",40
"41","41532. In your opinion what is the proper size of a small holding? ",689,"John Macdonald","Inverness, ",41
"42","â€”I cannot say as to the acreage, but I know crofts where, say, two or three cows and a horse are kept, and where the family seem to be comfortable and contented, and where they rear respectable families.",689,"John Macdonald","Inverness, ",42
"43","41533. Are these crofts situated in positions where the tenants are able to give their labour for hire, or do they live entirely on the croft?",689,"John Macdonald","Inverness, ",43
"44","â€”In cases which have come under my notice the members of the family, with perhaps a little outside assistance, are able to cultivate the croft ",689,"John Macdonald","Inverness, ",44
"45","41534. But are they able to do other work besides?",689,"John Macdonald","Inverness, ",45
"46","â€”Yes.",689,"John Macdonald","Inverness, ",46
"47","41535. Then what size of croft do you think would be able to maintain a family without such outside labour?",689,"John Macdonald","Inverness, ",47
"48","â€”I cannot say for that.",689,"John Macdonald","Inverness, ",48
"49","41536. You think it would be desirable to bring about an increase in the number of small holdings; in what way do you propose to bring that about?",689,"John Macdonald","Inverness, ",49
"50","â€”I am of opinion that the extent of land at present under deer might with advantage to the country and to the people be cut up into small holdings, and I also think it would be for the interests of proprietors themselves and for the country that the land at present under large sheep farms should be cut up into small holdings.",689,"John Macdonald","Inverness, ",50
"51","41537. But how do you propose to bring this about?",689,"John Macdonald","Inverness, ",51
"52","â€”I would think it would be quite a proper matter for the Legislature to interfere with the deer forests, and to restrict them at all events, or cut them up. ",689,"John Macdonald","Inverness, ",52
"53","41538. Would you have the Legislature restrict the size of farms'?",689,"John Macdonald","Inverness, ",53
"54","â€”I cannot say personally that I would. I would not have them to interfere to that extent.",689,"John Macdonald","Inverness, ",54
"55","41539. Then how do you think you would induce proprietors to create small farms or crofts?",689,"John Macdonald","Inverness, ",55
"56","â€”I have an opinion myself that it would be more for the interest of proprietors themselves to have a large number of smaller well-to-do tenantry on sizes of crofts where they could be comfortable, than",689,"John Macdonald","Inverness, ",56
"57","to have very large farms that are sometimes thrown upon their hands. ",689,"John Macdonald","Inverness, ",57
"58","41540. Do you think that the proprietors themselves are coming to be of that opinion?",689,"John Macdonald","Inverness, ",58
"59","â€”Well, I don't know many cases where they are, but I strongly suspect they must surely come to be.",689,"John Macdonald","Inverness, ",59
"60","41541. And in the natural course of events you think that the small holdings will increase?",689,"John Macdonald","Inverness, ",60
"61","â€”Yes, I rather think so, but I would be inclined to have some indication from the Legislature that it would be necessary in the interests of the people.",689,"John Macdonald","Inverness, ",61
"62","41542. That is just the point I want to arrive at. How is the Legislature to indicate this?",689,"John Macdonald","Inverness, ",62
"63","â€”Well, they have got over very great- difficulties in the legislature of the country, and probably if you accept the principle I think they might get over that.",689,"John Macdonald","Inverness, ",63
"64","41543. Is there anything you wish to state in regard to the evidence you heard here yesterday?",689,"John Macdonald","Inverness, ",64
"65","â€”I would like to say for myself, and many others who are associated with me in this matter, that I disapprove of the references that have been made by Dean of Guild Mackenzie to Dr Mackenzie's management of the estate of Gairloch during his time. I do not wish to contradict it in any way, because I am not a native of Gairloch or acquainted with the circumstances of the case, but I simply express my opinion, from Dr Mackenzie's well-known character in this community and throughout the country for many years, his great age, and his present state of health, that we cannot approve of the references made to him when he is not in a position to explain them personally. That is all I wish to say with reference to that matter.",689,"John Macdonald","Inverness, ",65
