"","text","id","witness","area","record_row_num"
"1","Rev. JAMES BARCLAY (80)—examined.",342,"Rev James Barclay","Mid Yell, Raefirth",1
"2","18941. Sheriff Nicolson.",342,"Rev James Barclay","Mid Yell, Raefirth",2
"3","—You are parish minister of Mid Yell?",342,"Rev James Barclay","Mid Yell, Raefirth",3
"4","—Yes, it was a double parish originally, but South Yell was disunited from it recently.",342,"Rev James Barclay","Mid Yell, Raefirth",4
"5","18942. Do you belong to a family of this country?",342,"Rev James Barclay","Mid Yell, Raefirth",5
"6","—Yes.",342,"Rev James Barclay","Mid Yell, Raefirth",6
"7","18943. Are you a native of Shetland?",342,"Rev James Barclay","Mid Yell, Raefirth",7
"8","—I am.",342,"Rev James Barclay","Mid Yell, Raefirth",8
"9","18944. How long have you been minister of the parish?",342,"Rev James Barclay","Mid Yell, Raefirth",9
"10","—Since 1844.",342,"Rev James Barclay","Mid Yell, Raefirth",10
"11","18945. Where were you before that?",342,"Rev James Barclay","Mid Yell, Raefirth",11
"12","—I had no parish before that.",342,"Rev James Barclay","Mid Yell, Raefirth",12
"13","18946. Is there much change in the condition of the people since you came here?",342,"Rev James Barclay","Mid Yell, Raefirth",13
"14","—A very great change.",342,"Rev James Barclay","Mid Yell, Raefirth",14
"15","18947. Is it for the better or the worse?",342,"Rev James Barclay","Mid Yell, Raefirth",15
"16","—For the better; very much for the better.",342,"Rev James Barclay","Mid Yell, Raefirth",16
"17","18948. Would you be so good as to state in what respect?",342,"Rev James Barclay","Mid Yell, Raefirth",17
"18","—In respect of the circumstances of the people generally. For instance, there was no work of much consequence here when I came, with the exception of fishing, but now the people have work at their doors. Formerly you could get a girl to work for you at 6d. a day; now you cannot get them under Is. 6d., or 2½d. an hour. That is so far an improvement in their circumstances. Their buildings are also improved.",342,"Rev James Barclay","Mid Yell, Raefirth",18
"19","18949. What are the wages of a man?",342,"Rev James Barclay","Mid Yell, Raefirth",19
"20","—When I came here 10d. to Is. a day, and I am now paying myself as high as 2s. 6d. for boys, and 5s. for a mason.",342,"Rev James Barclay","Mid Yell, Raefirth",20
"21","18590. And is there more work for them now than there was?",342,"Rev James Barclay","Mid Yell, Raefirth",21
"22","—A great deal.",342,"Rev James Barclay","Mid Yell, Raefirth",22
"23","18951. Of what kind?",342,"Rev James Barclay","Mid Yell, Raefirth",23
"24","—Almost every kind. This herring fishing gives every one a chance of employment—boys and girls and men and women. They are all employed; whereas formerly there was very little work. Although there was herring fishing then, they could not afford, and did not come to anything like the wages they are giving now.",342,"Rev James Barclay","Mid Yell, Raefirth",24
"25","18952. Is there work to any considerable extent going on in connection with the land?",342,"Rev James Barclay","Mid Yell, Raefirth",25
"26","—Not much in connection with land. You see they are both crofters and fishermen combined, and at one season of the year there is very little done on the land.",342,"Rev James Barclay","Mid Yell, Raefirth",26
"27","18953. Are there any large farms in this parish?",342,"Rev James Barclay","Mid Yell, Raefirth",27
"28","—Not very large. The largest farm I know is in West Sandwick.",342,"Rev James Barclay","Mid Yell, Raefirth",28
"29","18954. What is the extent of it—what rent?",342,"Rev James Barclay","Mid Yell, Raefirth",29
"30","—I could not mention the rent exactly; it is £100 odds, I think.",342,"Rev James Barclay","Mid Yell, Raefirth",30
"31","18955. Is the most of the land occupied by crofters?",342,"Rev James Barclay","Mid Yell, Raefirth",31
"32","—Yes, the most of the land; but there is a good deal of land unoccupied—in sheep farms As nearly as I can calculate, there are about 300 odd merks of land occupied by sheep; of course, that reduces the number of the inhabitants very much. ",342,"Rev James Barclay","Mid Yell, Raefirth",32
"33","18956. Mr Fraser-Mackintosh.",342,"Rev James Barclay","Mid Yell, Raefirth",33
"34","—And how much by crofters'?",342,"Rev James Barclay","Mid Yell, Raefirth",34
"35","—I do not know where the crofters who used to live here are.",342,"Rev James Barclay","Mid Yell, Raefirth",35
"36","18957. Sheriff Nicolson.",342,"Rev James Barclay","Mid Yell, Raefirth",36
"37","—Has there been much change in that respect since you came?",342,"Rev James Barclay","Mid Yell, Raefirth",37
"38","—Yes, a great deal.",342,"Rev James Barclay","Mid Yell, Raefirth",38
"39","18958. Has part of the ground been put into sheep pasture and taken from small tenants?",342,"Rev James Barclay","Mid Yell, Raefirth",39
"40","—A great deal.",342,"Rev James Barclay","Mid Yell, Raefirth",40
"41","18959. Have any of the small tenants been removed out of the parish to make way for sheep farms?",342,"Rev James Barclay","Mid Yell, Raefirth",41
"42","—Not, I think, in this parish —not many. I do not know about North Yell.",342,"Rev James Barclay","Mid Yell, Raefirth",42
"43","18960. But some of them have been deprived of some of their pasture in order to increase the pasture of sheep farms?",342,"Rev James Barclay","Mid Yell, Raefirth",43
"44","—They have, and I think that is a great injury that is at the bottom of the discontent, and it is very natural that it should be.",342,"Rev James Barclay","Mid Yell, Raefirth",44
"45","18961. Has it led to much discontent in this parish? ",342,"Rev James Barclay","Mid Yell, Raefirth",45
"46","—Not so much in this parish as in the neighbouring parishes. There has been a good deal of common taken from the people in this immediate neighbourhood, but then it is enclosed, and they get the benefit of it, so that you cannot say that is a hardship; I rather think it is favourable to them.",342,"Rev James Barclay","Mid Yell, Raefirth",46
"47","18962. Is part of the scathold fenced?",342,"Rev James Barclay","Mid Yell, Raefirth",47
"48","—Yes, I think so. It keeps out outsiders, and they get the benefit.",342,"Rev James Barclay","Mid Yell, Raefirth",48
"49","18963. Is there any considerable number of small tenants in this parish who are able to live upon their crofts, independent of any other occupation?",342,"Rev James Barclay","Mid Yell, Raefirth",49
"50","—No, I know of none. If they were to take larger farms, and had fixity of tenure, they might do it; but they have many other ways of providing for themselves—their cattle, and sheep, and ponies, and the fishery—and they take them all combined.",342,"Rev James Barclay","Mid Yell, Raefirth",50
"51","18964. Is their condition generally in this parish comfortable, or the reverse?",342,"Rev James Barclay","Mid Yell, Raefirth",51
"52","—I should say very comfortable.",342,"Rev James Barclay","Mid Yell, Raefirth",52
"53","18965. There is never anything approaching destitution?",342,"Rev James Barclay","Mid Yell, Raefirth",53
"54","—Not since 1847 and 1848, when the potato failure was.",342,"Rev James Barclay","Mid Yell, Raefirth",54
"55","18966. In respect to clothing, do you think they are better off than they used to be?",342,"Rev James Barclay","Mid Yell, Raefirth",55
"56","—Yes, they are more fashionably clothed, at any rate.",342,"Rev James Barclay","Mid Yell, Raefirth",56
"57","18967. Are the children generally well clothed?",342,"Rev James Barclay","Mid Yell, Raefirth",57
"58","—Generally; perhaps they require a little more attention to be paid to them.",342,"Rev James Barclay","Mid Yell, Raefirth",58
"59","18968. Are there any children so poorly clothed as to make it a reason for their not attending school?",342,"Rev James Barclay","Mid Yell, Raefirth",59
"60","—I suppose they will put in that as one reason.",342,"Rev James Barclay","Mid Yell, Raefirth",60
"61","18969. Mr Fraser-Mackintosh.",342,"Rev James Barclay","Mid Yell, Raefirth",61
"62","—Or the church?",342,"Rev James Barclay","Mid Yell, Raefirth",62
"63","—Yes, 1 cannot complain of want of clothing of the people. The fact is that in these forty years a complete change has taken place among the people both as to food and clothing, and in every respect. But, so far as I can see, the crofters and landlords are living in perfect cordiality and peace. I do not think myself they require anything, unless it be fixity of tenure or leases, and that the forty days' notice to quit be altered; that is a terrible hardship. I do not see how the crofter can possibly improve the place if he has no fixity of tenure.",342,"Rev James Barclay","Mid Yell, Raefirth",63
"64","18970. Mr Cameron.",342,"Rev James Barclay","Mid Yell, Raefirth",64
"65","—You mean by fixity of tenure security of lease?",342,"Rev James Barclay","Mid Yell, Raefirth",65
"66","—Yes.",342,"Rev James Barclay","Mid Yell, Raefirth",66
"67","18971. You don't mean fixity of tenure?",342,"Rev James Barclay","Mid Yell, Raefirth",67
"68","—No.",342,"Rev James Barclay","Mid Yell, Raefirth",68
"69","18972. Sheriff Nicolson.",342,"Rev James Barclay","Mid Yell, Raefirth",69
"70","—Some have leases?",342,"Rev James Barclay","Mid Yell, Raefirth",70
"71","—Yes.",342,"Rev James Barclay","Mid Yell, Raefirth",71
"72","18973. Any considerable number?",342,"Rev James Barclay","Mid Yell, Raefirth",72
"73","—-No, you will hear crofters complaining of their rent being too high, but they forget that, at the same",342,"Rev James Barclay","Mid Yell, Raefirth",73
"74","time, the profits have increased to three times the amount In regard to the cattle, in 1844 I could purchase a cow for 35s. or 40s.—a native cow, a farrow cow—and a calf at £3. This year you could not get the same class of cattle under £5 or even £7. The rents have not risen to that extent; so that, looking at it from a purely commercial point of view, the people are the gainers.",342,"Rev James Barclay","Mid Yell, Raefirth",74
"75","18974. Are there no cottars at all?",342,"Rev James Barclay","Mid Yell, Raefirth",75
"76","—No, I don't exactly know the meaning of that.",342,"Rev James Barclay","Mid Yell, Raefirth",76
