"","text","id","witness","area","record_row_num"
"1","DONALD SINCLAIR, Cottar, Balphuil (40), assisted by ARCHIBALD CAMPBELL, Cottar, Balphuil (49)—examined.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",1
"2","34280. The Chairman.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",2
"3","—Would you please to make your statement?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",3
"4","— The principal grievances or hardships of which we have to complain are the following :",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",4
"5","—The most/of us, and our fathers before us, had crofts, and without any reason being assigned they were taken from us. Our crofts were then added to the neighbouring sheep farm. We then had to build new houses at the shore, without any compensation for the houses left. The only means of living then left us was fishing, and owing to the want of a safe harbour we are unable to prosecute the fishing to any great extent. On that account we have only small boats which we must haul up every night so as to be out of danger. Again, our houses are nearly a mile distant from where our boats land, and that being the case we have many a time to go even at midnight to look after them. On coining from the fishing with these there is none at shore to render any assistance, as our homes are so far from the sort of quay we have. This again gives us great inconvenience when we go for meal, salt, or coals, with our boats to where the steamer lands, that is a distance of six or seven miles, and on coming back we have to pay dearly for a horse and cart to take such goods to our homes. The inconvenience would be great had it only been that; we have to carry the fish home on our backs. It may be mentioned that the Fisheries Board built a quay previous to cur crofts being added to the neighbouring sheep farm. It is at that quay, although in a very ruined condition, that our boats are still landing. There are no signs of said quay being repaired, although the proprietor promised to keep it in repair after the board built it. What we now  want is a safe harbour, and our houses built near it, so that we could prosecute the fishing in a right style. We also want as much land as will enable us to keep a cow and plant some potatoes, for which we are willing to pay a reasonable rent.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",5
"6","34281. You say that the meal in the company's store is 8s. per bag higher—how much is the oatmeal at the company's store per boll ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",6
"7","—It is over £ 2 per two bolls.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",7
"8","34282. How much would that be per boll ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",8
"9","—£1 per boll.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",9
"10","34283. Is that higher than the current price in the country ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",10
"11","—Yes.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",11
"12","34284. We have generally heard that the price of oatmeal is either over £ 1 or 21s. per boll?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",12
"13","—We do not get that kind of meal here.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",13
"14","34285. What is the chemical work of which you speak ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",14
"15","—It is in connection with their work south—the manufacture of iodine.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",15
"16","34286. Are you employed at so much a day or per week in this work ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",16
"17","—We do not know.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",17
"18","34287. Does the company never show you the account in which the value of your work is written down?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",18
"19","—The only way to know your wages is to go and ask for more provision, which usually consists of Indian meal, tea, and sugar, and the only account that is rendered is that you are told there is nothing to your credit.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",19
"20","34288. Does the company buy things as well as sell ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",20
"21","—They take eggs in return for provisions.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",21
"22","34289. Do they take eggs from the families of the people whom they employ ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",22
"23","—Yes, from any one.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",23
"24","34290. Do they pay for the things they buy ready money, or do they enter that into the account ?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",24
"25","—Goods in return for the eggs—goods only.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",25
"26","34291. You never got money from the company for your work or for the eggs or other commodities'?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",26
"27","—Well, we got occasionally Is. or 2s. to put half soles upon our shoes, or the like of that ; but we must tell what we want the shillings for before we get them.",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",27
"28","34292. Have you ever complained of this system to the factor?",572,"Donald Sinclair, Archibald Campbell","Argyll, Tyree",28
