"","text","id","witness","area","record_row_num"
"1","JOHN ROSS, Crofter, Achresgil (75)—examined.",449,"John Ross","Sutherland, Kinlochbervie",1
"2","26644. Mr Cameron.",449,"John Ross","Sutherland, Kinlochbervie",2
"3","—What is the size of your croft?",449,"John Ross","Sutherland, Kinlochbervie",3
"4","—My lot is about two acres; some are smaller and some larger than mine.",449,"John Ross","Sutherland, Kinlochbervie",4
"5","26645. How many beasts do you keep on it?",449,"John Ross","Sutherland, Kinlochbervie",5
"6","—One horse, two cows and about twenty sheep.",449,"John Ross","Sutherland, Kinlochbervie",6
"7","26646. What is the rent?",449,"John Ross","Sutherland, Kinlochbervie",7
"8","—£5, I have only two cows now, but I used to have more formerly.",449,"John Ross","Sutherland, Kinlochbervie",8
"9","26647. Have you any observations to make?",449,"John Ross","Sutherland, Kinlochbervie",9
"10","—Nothing, except that the rent is increased at a change of the tenure of bath father and son. There are eight widows in the place and their time is near about out like mine, and when an increase of rent is put on, the crofts will be too dear.",449,"John Ross","Sutherland, Kinlochbervie",10
"11","26648. How long have you paid that rent?",449,"John Ross","Sutherland, Kinlochbervie",11
"12","—I have been in the township for sixty-eight years, and I have paid this rent for fifty-four years' altogether; and my father paid it before me.",449,"John Ross","Sutherland, Kinlochbervie",12
"13","26649. It is the future rent you are alarmed about, and not the past?",449,"John Ross","Sutherland, Kinlochbervie",13
"14","—We don't say it is too dear just now; we complain of the smallness of the holdings. When the potatoes fail, our crofts don't support us for three months. They would be too small supposing we had twice the amount of land we have.",449,"John Ross","Sutherland, Kinlochbervie",14
"15","26650. Do you know anything about fishing?",449,"John Ross","Sutherland, Kinlochbervie",15
"16","—I used to fish as long as I was able, but now I can neither fish nor till the land.",449,"John Ross","Sutherland, Kinlochbervie",16
"17","26651. Do the people earn as much money at the fishing as will support them during nine months?",449,"John Ross","Sutherland, Kinlochbervie",17
"18","—Some make it out of their stock and some make it out of their fishing.",449,"John Ross","Sutherland, Kinlochbervie",18
"19","26652. Are they in general in poor circumstances in your village?",449,"John Ross","Sutherland, Kinlochbervie",19
"20","—In general they are very poor.",449,"John Ross","Sutherland, Kinlochbervie",20
"21","26653. Are they worse off than they were twenty years ago?",449,"John Ross","Sutherland, Kinlochbervie",21
"22","—They are getting worse. Last year was an exceptional year, and the crofts would not keep them a month.",449,"John Ross","Sutherland, Kinlochbervie",22
"23","26654. Putting out of account last year, to what do you attribute the fact that the people are worse off now than they were twenty years ago?",449,"John Ross","Sutherland, Kinlochbervie",23
"24","—That they have nothing in the world to support them, and the smallness of the holding. ",449,"John Ross","Sutherland, Kinlochbervie",24
"25","26655. Were the holdings not of the same size twenty years ago as they are now?",449,"John Ross","Sutherland, Kinlochbervie",25
"26","—The lots were the same, but there are more people on them now; the people are more crowded than they were then.",449,"John Ross","Sutherland, Kinlochbervie",26
"27","26656. But if each person has the same lot, how can that person be worse off than he was twenty years ago?",449,"John Ross","Sutherland, Kinlochbervie",27
