"","text","id","witness","area","record_row_num"
"1","NEIL MATHESON, Fisherman, Bunessan (60)—examined.",582,"Neil Matheson","Argyll, Bunessan, Mull",1
"2","35183. Professor Mackinnon.",582,"Neil Matheson","Argyll, Bunessan, Mull",2
"3","—Have you any statement to make?",582,"Neil Matheson","Argyll, Bunessan, Mull",3
"4","—I  have been a fisherman from my youth, and that source of living for the  last sixteen years has been getting less and less; and now, in my old  age, I would be glad, if possible, to get a piece of land.",582,"Neil Matheson","Argyll, Bunessan, Mull",4
"5","35184. Are you a native of this place?",582,"Neil Matheson","Argyll, Bunessan, Mull",5
"6","—I am.",582,"Neil Matheson","Argyll, Bunessan, Mull",6
"7","35185. And you have ceased fishing how long since ?",582,"Neil Matheson","Argyll, Bunessan, Mull",7
"8","—I am still fishing.",582,"Neil Matheson","Argyll, Bunessan, Mull",8
"9","35186. What fishing do you follow now""?",582,"Neil Matheson","Argyll, Bunessan, Mull",9
"10","—Lobster during the whole year except summer, and salmon fishing in summer, for the last eight or nine years.",582,"Neil Matheson","Argyll, Bunessan, Mull",10
"11","35187. Who rents the salmon fishings here?",582,"Neil Matheson","Argyll, Bunessan, Mull",11
"12","—Clark and M'Lean, in Ulva,",582,"Neil Matheson","Argyll, Bunessan, Mull",12
"13","35188. And you fish salmon for them?",582,"Neil Matheson","Argyll, Bunessan, Mull",13
"14","—For myself.",582,"Neil Matheson","Argyll, Bunessan, Mull",14
"15","35189. You have a piece of the shore for yourself?",582,"Neil Matheson","Argyll, Bunessan, Mull",15
"16","—Yes.",582,"Neil Matheson","Argyll, Bunessan, Mull",16
"17","35190. How much of the shore have you?",582,"Neil Matheson","Argyll, Bunessan, Mull",17
"18","—I have the whole place round Ulva and Gometra.",582,"Neil Matheson","Argyll, Bunessan, Mull",18
"19","35191. Whom do you give the fish to ?",582,"Neil Matheson","Argyll, Bunessan, Mull",19
"20","—Mr M'Quarrie ; we are in shares.",582,"Neil Matheson","Argyll, Bunessan, Mull",20
"21","35192. Where do you fish the lobsters?",582,"Neil Matheson","Argyll, Bunessan, Mull",21
"22","—Erraid Island, since thirty years.",582,"Neil Matheson","Argyll, Bunessan, Mull",22
"23","35193. You cannot fish there in winter ?",582,"Neil Matheson","Argyll, Bunessan, Mull",23
"24","—Yes; I was there thirty years fishing winter and summer all round.",582,"Neil Matheson","Argyll, Bunessan, Mull",24
"25","35194. And do you say the fishing is going back ?",582,"Neil Matheson","Argyll, Bunessan, Mull",25
"26","—Yes, every kind of fish is getting scarce.",582,"Neil Matheson","Argyll, Bunessan, Mull",26
"27","35195. You want to get land now?",582,"Neil Matheson","Argyll, Bunessan, Mull",27
"28","—Yes.",582,"Neil Matheson","Argyll, Bunessan, Mull",28
"29","35196. Are you tired of the sea?",582,"Neil Matheson","Argyll, Bunessan, Mull",29
"30","—Yes.",582,"Neil Matheson","Argyll, Bunessan, Mull",30
"31","35197. There is no cod and ling fishing about here, is there ?",582,"Neil Matheson","Argyll, Bunessan, Mull",31
"32","—Yes, there is.",582,"Neil Matheson","Argyll, Bunessan, Mull",32
"33","35198. Can it be prosecuted with success?",582,"Neil Matheson","Argyll, Bunessan, Mull",33
"34","—People are so poor, and they cannot prosecute the fishing in summer, because there is no way of curing the fish. ",582,"Neil Matheson","Argyll, Bunessan, Mull",34
"35","35199. Where do they fish cod and ling?",582,"Neil Matheson","Argyll, Bunessan, Mull",35
"36","—Between Iona and Dhu Heartach. ",582,"Neil Matheson","Argyll, Bunessan, Mull",36
"37","35200. And do you know the fishing ground well enough ?",582,"Neil Matheson","Argyll, Bunessan, Mull",37
"38","—Oh, yes.",582,"Neil Matheson","Argyll, Bunessan, Mull",38
"39","35201. Do you think there is plenty of fish?",582,"Neil Matheson","Argyll, Bunessan, Mull",39
"40","—Plenty.",582,"Neil Matheson","Argyll, Bunessan, Mull",40
"41","35202. And what is required in order to enable the fishing to be prosecuted successfully?",582,"Neil Matheson","Argyll, Bunessan, Mull",41
"42","—Just good boats and help for the poor fishermen.",582,"Neil Matheson","Argyll, Bunessan, Mull",42
