"","text","id","witness","area","record_row_num"
"1","JOHN MACKAY, Crofter, Melvich (48)—examined.",429,"John Mackay","Sutherland, Bettyhill",1
"2","[See Appendix A, LXIV.]",429,"John Mackay","Sutherland, Bettyhill",2
"3","25619. Mr Fraser-Mackintosh.",429,"John Mackay","Sutherland, Bettyhill",3
"4","—Have you any statement to make?",429,"John Mackay","Sutherland, Bettyhill",4
"5","—I have. ' Statement of the Grievances of the Melvich Crofters (part of the Parish of Reay in Sutherlandshire):",429,"John Mackay","Sutherland, Bettyhill",5
"6","—(1) Our grievances are numerous and hard to bear, arising first from overcrowding. There are now forty-four crofters, one hotel with about sixty acres arable land following. A ground officer's dwelling with about seven acres where there were only seven crofters before the Sutherland clearances took place. We are surrounded at our front, at our side, and at our back by the sheep farm's grazing, and on the other side by the sea-shore. The boundary line of the sheep farmer's grazing is almost in our doors, so that we always suffer grievances from that source. We have to watch and herd our stock regular before any of them cross over that boundary line, and if any of them happen to cross over they are sure to get a pair of dogs to return them back, and to be in danger of being damaged. The proprietor is bound to protect the sheep farmer's grass from the crofter's stock, and the sheep farmer's underlings take the advantage of this with boldness, and would wish the crofters and their stock out on the sea. Our neighbouring sheep farmer has the grazing of between 100 and 120 square miles of the best green and hill pasture, and the poor forty-four crofters have only about three square miles of the very worst of hill pasture—not deserving the name of pasture; but the name of waste ground. The extent of ground occupied by the forty-four crofters as arable land (the most of it being reclaimed by themselves and their predecessors) will be about a mile and a quarter long and three quarters broad.",429,"John Mackay","Sutherland, Bettyhill",6
"7","(2) The spring water or well from which fourteen families got their supply of water for drinking and the preparing of their food and other purposes has been locked up under lock and key, and brought over in a lead pipe to the sheep farmer's residence to accommodate that establishment with one of the best spring waters in the north of Scotland. When the well was proposed to be closed up in a house with lock and key, the people depending on it for their supply of water were promised to get their necessary supply of water; but the consequence is that the people get only the overflow, and when there is no overflow, which is very often the case, the inhabitants want, or else shift for themselves the best way they can; while there is ample water at the farmer's residence, and very often when the water is scarcest with the crofters, it is running at the sheep farmer's residence without check. ",429,"John Mackay","Sutherland, Bettyhill",7
"8","(3) The chain boat ferry, which is a great drain on the poor people's pockets and paying road assessments besides. This ferrying differs very much from toll charges, as a person crossing has to pay every time he or she crosses or recrosses.",429,"John Mackay","Sutherland, Bettyhill",8
"9","The remedy :—Sheep farms broken down, more land and more hill pasture given to such crofters as could remove thereto, security in their holdings, compensation for unexhausted improvements, that the fourteen families mentioned above get their necessary supply of spring water without any restriction or scarcity from the closed up well, that a bridge be erected across the river at the ferrying place. Suppose the landlord would grant the crofters their present crofts rent free, what would it help them? It would only help them to pay two or three bolls of their year's meal. The only cure for the evil is more land to cultivate, and more hill ground for pasture. Statistics, showing how the crofters of Melvich township manage to bring through their stock, the number of stock of all kinds, the expenses that are out in keeping them in life, the yearly supply of meal bought by the crofters of the township, &c. All his supply is bought from another county—the county of Caithness—which supply, if closed up from the crofters of the north coast of Sutherland, themselves and their stock would starve in one six months :",429,"John Mackay","Sutherland, Bettyhill",9
"10","—Population 203; cattle 18; sheep 204; horses 23; pigs 17. Straw and hay bought last winter and spring—straw, 984 stones; hay, 423 stones; grain for seed, 16½ quarters; seed potatoes, 3½  bolls. Cost, straw, £28, 5s. 8d.; hay, £ 21 , 3s.; feeding stuffs, £9, 11s .; grain for seed, £16. 10s.; seed  potatoes, £7. Meal raised of last year's crop, 139 bolls; bought for the year 350 bolls—cost £315. Total expenditure for the support of man and beast, and seeds bought for the twelve months, £397, 9s. 8d., groceries excluded. Present rent about £120, 6s. Id., rent thirty years ago £81, 3s. The question now is, Where does the money come from that will pay this amount and also rent? It is earned mostly in other counties, not in Sutherlandshire, when most of the young people male and female are away at this season of the year. But would it not now be more satisfactory for both landlord and crofters that they would be paying this enormous sum of money (that they pay yearly for meal) in rent to the landlord if they had value of land so that they could raise this meal off their own holdings. The land is close beside us, the land from which our forefathers have been exterminated and driveu down to the rugged sea-coast, there to live out a pitiful life.'",429,"John Mackay","Sutherland, Bettyhill",10
"11","25620. Does this statement contain almost all you have got to say?",429,"John Mackay","Sutherland, Bettyhill",11
"12","—No; I could expand upon it.",429,"John Mackay","Sutherland, Bettyhill",12
"13","25621. How long ago is it since the well was taken from you?",429,"John Mackay","Sutherland, Bettyhill",13
"14","—Eight years.",429,"John Mackay","Sutherland, Bettyhill",14
