"","text","id","witness","area","record_row_num"
"1","ANGUS MUNN, Crofter, Heanish (44)—examined.",561,"Angus Munn","Argyll, Tyree",1
"2","33542. Professor Mackinnon.",561,"Angus Munn","Argyll, Tyree",2
"3","—You have a statement to submit to the Commission?",561,"Angus Munn","Argyll, Tyree",3
"4","—' Unto the Honourable the Royal Commissioner, appointed to inquire into the Condition of the Highlands and Islands of Scotland, the Statement of Angus Munn (44), crofter and fisherman, Heanish, Tyree; Humbly sheweth, That we have been forcibly deprived of our holdings of two crofts, during our father and mother's lifetime, to make room for another party who got into the factor's favour, and on going to his Grace the Duke of Argyle to Mull, he advised us to come home and that he himself would look after it. On the factor becoming aware of this he reported that we had no stock to stock the ground with, and on being challenged by the factor as to the stock, we had to call witnesses to let them see what number of stock we had; and on the factor's becoming aware of this, he, in a rage, asked us about the stock. Having replied in the affirmative, he said, "" Did I not tell you that you were not to have a hoof on the grass after a certain day?"" On being questioned as to what was to be done with them, "" Drown them,"" said he. We had then to confine them in our byres until some of our cattle died. Now, on his Grace having found this out, and that we were able to stock the ground, he further instructed the factor to reinstate us on the crofts; but after all we never got but one of the crofts we had before, after being two years from us, and much rent was imposed upon us on that croft than what was before. Mr Geikie was the ruling factor for his Grace at that time. The crofters grieve for high rents, as it was about doubled within the last thirty years, exclusive of rates; and our land, by constant rotation, does not yield the one half of the produce it used to do previous to the rent being raised, and by that reason, we are buying our meal regularly from the south, and also feeding stuff for our cattle. The most useful part of our common pasture was taken from us and added to  the one in whose hands the greater part of the township is. Our demands are",561,"Angus Munn","Argyll, Tyree",4
"5","—More land, fixity of tenure, fair rent, compensation for improvements.",561,"Angus Munn","Argyll, Tyree",5
"6","—Delegate, ANGUS MUNN.",561,"Angus Munn","Argyll, Tyree",6
"7","—Signed HUGH M'KINNON, senior, MALCOLM M'KINNON, HUGH M'KINNON, junior.",561,"Angus Munn","Argyll, Tyree",7
"8","—P.S. We also complain of our harbour accommodation, and for larger fishing boats, such as are required for that part of our industry",561,"Angus Munn","Argyll, Tyree",8
"9","33543. How many crofters are there in Heanish ?",561,"Angus Munn","Argyll, Tyree",9
"10","—Four just now, and the minister counts for one; that is five, who have got three crofts.",561,"Angus Munn","Argyll, Tyree",10
"11","33544. What is the whole rent of the place?",561,"Angus Munn","Argyll, Tyree",11
"12","—I pay £ 7 and a few shillings; I cannot tell the total rent of the place.",561,"Angus Munn","Argyll, Tyree",12
"13","33545. You say the rent was doubled within the last thirty years; what was your rent at that time ?",561,"Angus Munn","Argyll, Tyree",13
"14","—We had only one croft at that time, and we paid 40s. to 50s. for it.",561,"Angus Munn","Argyll, Tyree",14
"15","33546. And do you pay your present rent for the same land you had then ?",561,"Angus Munn","Argyll, Tyree",15
"16","—Yes, for the same land we pay now £7, for which we paid formerly 40s. to 50s.",561,"Angus Munn","Argyll, Tyree",16
"17","33547. But the two crofts that were taken from you were not restored to you ?",561,"Angus Munn","Argyll, Tyree",17
"18","—Yes, we got the one that we have now.",561,"Angus Munn","Argyll, Tyree",18
"19","33548. But not the other one ?",561,"Angus Munn","Argyll, Tyree",19
"20","—Not the second.",561,"Angus Munn","Argyll, Tyree",20
"21","33549. How long ago was that ?",561,"Angus Munn","Argyll, Tyree",21
"22","—Nearly twenty years ago.",561,"Angus Munn","Argyll, Tyree",22
"23","33550. What was done with the other croft which was not restored to you ?",561,"Angus Munn","Argyll, Tyree",23
"24","—It was given to a neighbour and favourite of the factor's.",561,"Angus Munn","Argyll, Tyree",24
"25","33551. Had he no land before?",561,"Angus Munn","Argyll, Tyree",25
"26","—Yes, he had.",561,"Angus Munn","Argyll, Tyree",26
"27","33552. How much had he before?",561,"Angus Munn","Argyll, Tyree",27
"28","—He had three crofts.",561,"Angus Munn","Argyll, Tyree",28
"29","33553. And you were not in arrears when that croft was taken from you ?",561,"Angus Munn","Argyll, Tyree",29
"30","—Yes, we were a little in arrears.",561,"Angus Munn","Argyll, Tyree",30
"31","33554. Did you or your father make any improvement upon these two crofts you had ?",561,"Angus Munn","Argyll, Tyree",31
"32","—Yes, we made some drains, and we put some soil upon the rocky ground.",561,"Angus Munn","Argyll, Tyree",32
"33","33555. Was the land worth more after you did that than it was when you came into possession of it first ?",561,"Angus Munn","Argyll, Tyree",33
"34","—No.",561,"Angus Munn","Argyll, Tyree",34
"35","33556. Was it not yielding better crops?",561,"Angus Munn","Argyll, Tyree",35
"36","—Yes, the portions that were drained were yielding better crops, but the other portions were getting worse",561,"Angus Munn","Argyll, Tyree",36
"37","33557. How ?",561,"Angus Munn","Argyll, Tyree",37
"38","—Because it required to be ploughed every year, and we could not give it rest,",561,"Angus Munn","Argyll, Tyree",38
"39","33558. Why did you need to plough it every year?",561,"Angus Munn","Argyll, Tyree",39
"40","—Because it was so small; we were not able to support ourselves unless we ploughed it every year.",561,"Angus Munn","Argyll, Tyree",40
"41","33559. When was the part of the common pasture taken from you ?",561,"Angus Munn","Argyll, Tyree",41
"42","—About sixteen years ago ; it was in Mr Geikie's time.",561,"Angus Munn","Argyll, Tyree",42
"43","33560. What reason did he give for doing so ?",561,"Angus Munn","Argyll, Tyree",43
"44","—No reason at all, but his own good-will and pleasure.",561,"Angus Munn","Argyll, Tyree",44
"45","33561. To whom was it given?",561,"Angus Munn","Argyll, Tyree",45
"46","—To the man who got our croft—the favourite.",561,"Angus Munn","Argyll, Tyree",46
"47","33562. What was the extent of it?",561,"Angus Munn","Argyll, Tyree",47
"48","—About three acres, rock and all ",561,"Angus Munn","Argyll, Tyree",48
"49","33563. What stock do you keep now ?",561,"Angus Munn","Argyll, Tyree",49
"50","—One horse and two cows. This portion of outrun which I speak of was used as a passage to the general",561,"Angus Munn","Argyll, Tyree",50
"51","outrun of the place for the cattle, so that it is not merely the loss as pasture land, but the loss of it as a direct road. We have now to make a circuit of a mile to get to the outrun upon which our cattle graze. There used also to be horses upon it some portions of the year.",561,"Angus Munn","Argyll, Tyree",51
"52","33564. What feeding stuffs do you get for your cattle?",561,"Angus Munn","Argyll, Tyree",52
"53","—Pease-meal and bean-meal.",561,"Angus Munn","Argyll, Tyree",53
"54","33565. Do you use that food all winter ?",561,"Angus Munn","Argyll, Tyree",54
"55","—No.",561,"Angus Munn","Argyll, Tyree",55
"56","33566. What generally does it cost you?",561,"Angus Munn","Argyll, Tyree",56
"57","—26s. or 27s. per bag; it is in bags we buy it.",561,"Angus Munn","Argyll, Tyree",57
"58","33567. How many bags do you use in a season ?",561,"Angus Munn","Argyll, Tyree",58
"59","—Two to four usually.",561,"Angus Munn","Argyll, Tyree",59
"60","33568. How many bolls of meal have you had to buy since last autumn for yourself ?",561,"Angus Munn","Argyll, Tyree",60
"61","—Nearly twenty.",561,"Angus Munn","Argyll, Tyree",61
"62","33569. At how much the boll?",561,"Angus Munn","Argyll, Tyree",62
"63","—Fifteen to twenty shillings off and on—oatmeal 20s., flour about 15s.",561,"Angus Munn","Argyll, Tyree",63
"64","33570. Do you fish ?",561,"Angus Munn","Argyll, Tyree",64
"65","—Yes.",561,"Angus Munn","Argyll, Tyree",65
"66","33571. Do you make your living by fishing ?",561,"Angus Munn","Argyll, Tyree",66
"67","—No. I was obliged to take to the fishing when I lost the second croft. My father and mother were bedridden, and I had to support them.",561,"Angus Munn","Argyll, Tyree",67
