"","text","id","witness","area","record_row_num"
"1","DONALD MACRAE, Crofter, Cosaig (73)—examined.",542,"Donald Macrae","Inverness-shire, Glenelg",1
"2","32246. Sir Kenneth Mackenzie.",542,"Donald Macrae","Inverness-shire, Glenelg",2
"3","—Who is there at Cosaig besides yourself?",542,"Donald Macrae","Inverness-shire, Glenelg",3
"4","—Six families.",542,"Donald Macrae","Inverness-shire, Glenelg",4
"5","32247. Did they agree to send you here?",542,"Donald Macrae","Inverness-shire, Glenelg",5
"6","—Yes.",542,"Donald Macrae","Inverness-shire, Glenelg",6
"7","32248. All of them?",542,"Donald Macrae","Inverness-shire, Glenelg",7
"8","—Yes.",542,"Donald Macrae","Inverness-shire, Glenelg",8
"9","32249. What did they wish you to say?",542,"Donald Macrae","Inverness-shire, Glenelg",9
"10","—They all wish for more arable land and more hill pasture than they have—room for a reasonable stock of cattle. Most of them have not but one acre of land and one cow; and the half of them have not an acre itself nor cow itself.",542,"Donald Macrae","Inverness-shire, Glenelg",10
"11","32250. There are six of them, and three have not half an acre of land, and two of them have an acre each?",542,"Donald Macrae","Inverness-shire, Glenelg",11
"12","—Yes.",542,"Donald Macrae","Inverness-shire, Glenelg",12
"13","32251. And you have five acres?",542,"Donald Macrae","Inverness-shire, Glenelg",13
"14","—No.",542,"Donald Macrae","Inverness-shire, Glenelg",14
"15","32252. You pay £7 of rent?",542,"Donald Macrae","Inverness-shire, Glenelg",15
"16","—No; that is another Donald Macrae who pays that.",542,"Donald Macrae","Inverness-shire, Glenelg",16
"17","32253. Is there land to be got near you?",542,"Donald Macrae","Inverness-shire, Glenelg",17
"18","—Plenty.",542,"Donald Macrae","Inverness-shire, Glenelg",18
"19","32254. On Eilanreoch?",542,"Donald Macrae","Inverness-shire, Glenelg",19
"20","—Yes; the hill. The hill belongs to Eilanreoch. But I have seen the whole of Cosaig belong to the crofters who were in Kirkton and Cosaig. ",542,"Donald Macrae","Inverness-shire, Glenelg",20
"21","32255. When did they lose it?",542,"Donald Macrae","Inverness-shire, Glenelg",21
"22","—It is a long time since they lost the first part of it —more than forty years ago ",542,"Donald Macrae","Inverness-shire, Glenelg",22
"23","32256. Do you remember that?",542,"Donald Macrae","Inverness-shire, Glenelg",23
"24","—I do; it was old Currie who was factor at that time.",542,"Donald Macrae","Inverness-shire, Glenelg",24
"25","32257. And when did they lose the lease of it?",542,"Donald Macrae","Inverness-shire, Glenelg",25
"26","—They took the first portion off that was right opposite the house of Eilanreoch, and Currie said every person would be asking that portion. Then they shut up the fence there. What was down the other side of the fence they had for a good while afterwards. Then a man of the name oft Stewart came, and the fence by this time began to break down, so that the stock upon either side crossed. To make a short story of it, the march was afterwards changed to the back of our house.",542,"Donald Macrae","Inverness-shire, Glenelg",26
"27","32258. Was any alteration made in the rent when the march was changed?",542,"Donald Macrae","Inverness-shire, Glenelg",27
"28","—Yes; the people came to poverty, and the proprietor was obliged to send them to America. Four hundred went away in one day. The land became desolate —no person there. A few did not go away.",542,"Donald Macrae","Inverness-shire, Glenelg",28
"29","The land was charged at £2 an acre, and that rent was put on the few who remained.",542,"Donald Macrae","Inverness-shire, Glenelg",29
"30","32259. Are they paying £ 2 an acre at Cosaig?",542,"Donald Macrae","Inverness-shire, Glenelg",30
"31","—No.",542,"Donald Macrae","Inverness-shire, Glenelg",31
"32","32260. I was asking about Cosaig. When the march was changed at Cosaig, was the rent changed?",542,"Donald Macrae","Inverness-shire, Glenelg",32
"33","—Yes, rent was paid.",542,"Donald Macrae","Inverness-shire, Glenelg",33
"34","32261. What reduction did they get?",542,"Donald Macrae","Inverness-shire, Glenelg",34
"35","—It came down to 25s. per acre the dearest of it.",542,"Donald Macrae","Inverness-shire, Glenelg",35
"36","32262. Have you any place for your cow outside your croft?",542,"Donald Macrae","Inverness-shire, Glenelg",36
"37","—No, not an inch.",542,"Donald Macrae","Inverness-shire, Glenelg",37
"38","32263. You have nothing but arable land?",542,"Donald Macrae","Inverness-shire, Glenelg",38
"39","—No.",542,"Donald Macrae","Inverness-shire, Glenelg",39
"40","32264. And you are paying 25s. an acre for the best of it?",542,"Donald Macrae","Inverness-shire, Glenelg",40
"41","—Yes.",542,"Donald Macrae","Inverness-shire, Glenelg",41
"42","32265. Are they paying less than that for some of it?",542,"Donald Macrae","Inverness-shire, Glenelg",42
"43","— I heard that some had it for £ 1 , but I am not certain.",542,"Donald Macrae","Inverness-shire, Glenelg",43
"44","32266. And you now want more pasture land?",542,"Donald Macrae","Inverness-shire, Glenelg",44
"45","—Yes, we want both pasture land for stock and arable land to support our families.",542,"Donald Macrae","Inverness-shire, Glenelg",45
"46","32267. Who has the arable land now which you desire to get possession of?",542,"Donald Macrae","Inverness-shire, Glenelg",46
"47","—The land has remained unchanged, but some have a good deal of it and others very little.",542,"Donald Macrae","Inverness-shire, Glenelg",47
"48","32268. And you have not got enough yourself?",542,"Donald Macrae","Inverness-shire, Glenelg",48
"49","—I could do with what I have of arable land if I had the hill pasture, and if I had seen the arable ground fairly distributed amongst those who had none at all. I judge that the poor people have about thirty-two acres of arable land just now, and there is only one horse among them to turn the whole of it.",542,"Donald Macrae","Inverness-shire, Glenelg",49
"50","32269. Do you mean that the six tenants in Cosaig have thirty-two acres?",542,"Donald Macrae","Inverness-shire, Glenelg",50
"51","—No ; but round about between this and Cosaig. I am making one place of it.",542,"Donald Macrae","Inverness-shire, Glenelg",51
"52","32270. How many tenants are there in the place between Kirkton and Cosaig?",542,"Donald Macrae","Inverness-shire, Glenelg",52
"53","—Cosaig is just an angle or corner of this place.",542,"Donald Macrae","Inverness-shire, Glenelg",53
"54","32271. How many families are in the enjoyment of these thirty-two acres? Do you think the thirty-two would be sufficient for them if divided between them in pasture?",542,"Donald Macrae","Inverness-shire, Glenelg",54
"55","—No, that would not suit, because there are a good number of them who have only one acre. They would be better off than they are, but it would not support them.",542,"Donald Macrae","Inverness-shire, Glenelg",55
"56","32272. Who is in possession of the arable land you desire in addition to the thirty-two acres?",542,"Donald Macrae","Inverness-shire, Glenelg",56
"57","—There is an innkeeper in our neighbourhood who has forty or fifty acres; but probably he requires more than an ordinary tenant, because he has to support horses and that; but still less than he has might suffice.",542,"Donald Macrae","Inverness-shire, Glenelg",57
"58","32273. Sheriff Nicolson.",542,"Donald Macrae","Inverness-shire, Glenelg",58
"59","—How long have you been living in Cosaig?",542,"Donald Macrae","Inverness-shire, Glenelg",59
"60","—About ten years.",542,"Donald Macrae","Inverness-shire, Glenelg",60
