"","text","id","witness","area","record_row_num"
"1","DUNCAN M'LEAN, Crofter, Ardtun (60), assisted by LACHLAN MACDONALD, Crofter, Ardtum (60)—examined.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",1
"2","34720. Sheriff Nicolson.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",2
"3","—Have you a paper ?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",3
"4","—No. ",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",4
"5","34721. What have you to state for the people of Ardtun?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",5
"6","—The only thing we have to say is that we complain that the rents are higher than the land is worth.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",6
"7","34722. How many crofters are there in Ardtun ?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",7
"8","—More than twenty.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",8
"9","34723. Do the rents vary, or are they uniform ?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",9
"10","—They vary.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",10
"11","34724. What is the highest rent?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",11
"12","—About £22; that is, £11 for one croft.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",12
"13","34725. Are there any who have more than one croft ?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",13
"14","—The most of them have two crofts, paying from £16 to £18 and £20.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",14
"15","34726. What is the smallest rent any of them pay?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",15
"16","—About £8.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",16
"17","34727. What is the amount of arable land on a single croft ?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",17
"18","—About six and a half acres; that is an average.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",18
"19","34728. And what extent of pasture have you?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",19
"20","—-I cannot tell the extent of it. It is not good.",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",20
"21","34729. What stock do you keep on your two crofts ?",577,"Duncan Mclean, Lachlan Macdonald","Argyll, Bunessan, Mull",21
