"","text","id","witness","area","record_row_num"
"1","The following statements were given in by delegates, time not permitting them to be read :LOWER BARVAS",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",1
"2","Grievances.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",2
"3","â€”Holdings are inadequate for maintenance. Cannot properly be worked with horses very inferior in soil. Meal needed in addition to yield of croft in good and bad years. ",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",3
"4","Removals and Changes.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",4
"5","â€”Some evicted from Galston and Uig were settled among us to their and our discomfort and loss. A new channel was made for the river, by which a burying ground was opened up and a piece of our land cut off, and no compensation or abatement of rent made. About eighty years ago the land now occupied by ninty-sixÂ  families was occupied by only about thirty-two. About thirty acres have been taken from us for a farm for the inn occupied by the ground officer; and we had to build a stone dyke around this piece of land, and to keep the same in repair or pay an equivalent in rent account, unless our wives could do the work in our absence at the fishing. Anything the factor may wish us to do we must do or pay for it. Shootings and fishing are let over all our land to a sportsman. A gamekeeper is settled among us with a house and piece of land. We cannot have dogs, and a child must not cast a stone into the river. ",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",5
"6","Stock.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",6
"7","â€”Horses are few, because the land is unworkable by them. Sheep and cattle more than can be rightly kept, because of the people's anxiety to have, through their sale and the fishermen's and reserve men's earnings, wherewith to pay rent and rates. Sixty head of cattle were at one time forcibly taken away from us, and not accounted for. There are factor-constables in every district. We cannot keep cattle but such as can be fed by sea-weed (besides grass, &c). Rent unabated, irrespective of changes in land, &c. Blue book regulations summed up into one, viz., that the factor is final judge (no appeal). ",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",7
"8","Rates.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",8
"9","â€”Crofters furnish the principal means of support to the paupers allowance from Parochial Board often not equal to expenses in tea and sugar; whatever may go to officials and incidental expenses. In short, the people must fall into debt or starve. They are grateful for public help, particularly when distributed to the most necessitous cases. ",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",9
"10","Remedy.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",10
"11","â€”Land holdings fit and adequate for proper and sufficient maintenance, and on conditions which will ensure the safety and security of the crofters'Â  interests. For this they confidently look to Parliament.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",11
"12","ALEXANDER MACLEOD, Lower Barvas; ",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",12
"13","DONALD MURRAY, Lower Barvas; ",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",13
"14","DONALD MACLEOD, Lower Barvas.UPPER SHADER",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",14
"15","The complaints of the township of Upper Shader per Roderick Macleod, delegate.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",15
"16","â€”This township at first had only twenty families about fifty years ago. Their rent then was about Â£100. This included lots and hill pasturage. Then they complained of the rental being high. Now we have a greater reason for complaining, since the number is fifty-seven families, and that in the year 1849 a great lot of the hill pasture was taken from us, and was occupied by other families, who were evicted from another township (Galston), to make room for sheep. These ate up our hill pasturage ; and though the pasture was taken from us, yet there was no decrease made on our rental. The sum of their rentals now amounts to about Â£50. The young folk of the families since then had no other lots to go to. Then we had to divide our lots into halves. In this way the lots were made smaller, and reached the number we just stated. If it would happen that a young man would get a chance of getting a bit of land, he would require to pay as high as Â£7 before entering. In the year 1868 our rents were raised when Mr Munro was factor. Before that time we had to pay 5s. of road money, and a shilling for hen money. This was put to our rents. At this time a change was made in getting road money. The above sum was added to our rents, and then we had to pay sixpence per pound. Between this tax and other taxes rising from year to year, we cannot rightly say what our rent is. Since so many people were added to our township, they ate up our pasture, so that we can keep but very little stock. We have no other way for earning money to pay our rent, and other things that are with it. There is no fishing station here like other places in the island, unless we go to other coasts to fish a few weeks on hire. At times this suits us, other times it does not. In this way we are kept in such a state, that we cannot properly put clothes on our children to allow them to go to school, as we are made to do by the act, or go to church, and that strangers put this up to us ; but we cannot help it. By looking into these things in the way that the Royal Commissioners would think right, we do need reform. The next delegate William Matheson wdl explain about the evictions referred to above from Galston. He was one of those. We have more grievances that I am able to tell personally, that is not stated in the above.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",16
"17","â€”RODERICK M'LEOD.'LOWER SHADER",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",17
"18","â€”The complaints of the township of Lower Shader.",275,"Alexander Macleod, Donald Murray, Donald Macleod, Written Statement","Lewis, Barvas ",18
