"","text","id","witness","area","record_row_num"
"1","Rev. JOHN M'MILLAN, Free Church Minister, Loch Broom—examined.",474,"Rev John Mcmillan","Ross-shire, Ullapool",1
"2","28333. The Chairman.",474,"Rev John Mcmillan","Ross-shire, Ullapool",2
"3","—You have heard the evidence offered here to-day on the part of the delegates ?",474,"Rev John Mcmillan","Ross-shire, Ullapool",3
"4","—Yes. ",474,"Rev John Mcmillan","Ross-shire, Ullapool",4
"5","28334. You have been here the whole day ?",474,"Rev John Mcmillan","Ross-shire, Ullapool",5
"6","—Yes.",474,"Rev John Mcmillan","Ross-shire, Ullapool",6
"7","28335. Do you generally agree with the substance of the evidence which has been given?",474,"Rev John Mcmillan","Ross-shire, Ullapool",7
"8","—Yes, I do.",474,"Rev John Mcmillan","Ross-shire, Ullapool",8
"9","28336. You have a statement which you wish to make?",474,"Rev John Mcmillan","Ross-shire, Ullapool",9
"10","—Yes, but I fear it is too long for the Commissioners to hear at present. But as it would save time and would form a foundation for cross-examination, it might be as well for me to give part of it. Let me first of all begin with a general statement of the parish :",474,"Rev John Mcmillan","Ross-shire, Ullapool",10
