"","text","id","witness","area","record_row_num"
"1","ANGUS MACDONALD, Crofter and Joiner, Griminish (55)—examined.",207,"Angus Macdonald","Benbecula, Torlum",1
"2","11956. The Cliairman.—You have a written statement to submit to the Commission ?",207,"Angus Macdonald","Benbecula, Torlum",2
"3","—Yes. ' We the crofters of Griminish, Benbecula, complain ",207,"Angus Macdonald","Benbecula, Torlum",3
"4","(1) That our crofts are too small insomuch that we have to provide for both ourselves and our cattle for fully six months of every year; that all the expenses necessary to meet this demand must be secured from external sources ; that these expenses are secured from the hard earnings of young men and women both at home and abroad ; and that were it not for said assistance their friends at home would inevitably come to pauperism. As a proof of said complaint, our annual expenses, exclusive of rent, amount to from £7 to £15, as the case may be, which expenses necessitate great economy in every family, reducing the constitution of",207,"Angus Macdonald","Benbecula, Torlum",4
"5","our children almost to a minimum.",207,"Angus Macdonald","Benbecula, Torlum",5
"6","(2) We state that our present crofts are too dear, which is evident from the following account of the rise and fall of rent relations which are as follows:",207,"Angus Macdonald","Benbecula, Torlum",6
"7","—Before Colonel Gordon purchased the estate in 1839, the rents were raised, not according to the intrinsic value of the croft, but according to the price of kelp which then yielded to the worker £ 3 per ton, while it yielded to the proprietor, who was the purchaser, the handsome sum of £20. The rents were fixed then  ndependent of the changes that might, and in fact were taking place When Colonel Gordon came in he got the rents at the old figure, which were so very high that the people could neither live upon nor pay their crofts. This secured a plausible reason for the most unscrupulous clearances that ever was effected in the Western Isles. The price for kelp was gradually on the decline until it ceased altogether five years ago. The people then had either to pay the rent by their daily wage or betake themselves to large towns. The people at that time had both a common and hill grazing. This common was given first for cattle grazing, which consisted of heather and peat moss. A few years afterwards the people began to complain of the smallness of their holdings and the hardships which consequently followed. The proprietor then gave the people full liberty to reclaim as much as they could of the common at their own expenses, with a promise that it would become a pendicle of the croft. The people wrought like slaves reclaiming this land by carrying manure a distance of two to three miles, first in carts and again on their backs in creels, together with the severe labour of trenching it. The Gordons proposed the work for the people with the full desire, as we believe, of bettering the condition of their tenants. In a short time, however, circulars began to come round asking the people to pledge themselves to any alterations that the proprietrix might see fit as long as she had the interest of the people in view. This the people did, with the result that they were deprived of the common for which they had wrought so hard and given to others, the people thereby being confined on smaller crofts than they had even before the common  was given to them; it is now plain that some change must take place either to the better or worse. The only remedy now is increased holdings, which would enable a family to live upon; a guarantee against removal, either at proprietor's or factor's will, as long as we pay reasonable rent, which we wish fixed by neutral parties; compensation for improvements, and when any of us would have to leave the croft from reasonable",207,"Angus Macdonald","Benbecula, Torlum",7
"8","causes that the proprietor would take all our effects at valuation, That the arrears incurred by the outgoing tenant should not be levied upon the incoming tenant as heretofore. That drainage and fencing could be  effected with the little expenses, adding greatly to the value of the land, we earnestly desire that Her Majesty's Government would be pleased to lend us cash for said purpose. These, with minor arrangements, would avert the pending calamities. Destitution, which is now staring us in the face, would, we believe, be then unknown. If these plains could be given to the people, the Highlands would once more become the home of a people who would not consider their lives too sacred for the defence of their queen and country. To the Royal  Commission.—ANGUS MACDONALD and DONALD MACRAE, delegates.'",207,"Angus Macdonald","Benbecula, Torlum",8
"9","11957. Were you freely elected a delegate ?",207,"Angus Macdonald","Benbecula, Torlum",9
"10","—Yes.",207,"Angus Macdonald","Benbecula, Torlum",10
"11","11958. How many persons were present at your election ?",207,"Angus Macdonald","Benbecula, Torlum",11
"12","—There were a great many in the church over here.",207,"Angus Macdonald","Benbecula, Torlum",12
"13","11959. How many heads of families are there in Griminish ",207,"Angus Macdonald","Benbecula, Torlum",13
"14","—I believe there are only thirty-two heads of families in the rental.",207,"Angus Macdonald","Benbecula, Torlum",14
"15","11960. Does that include cottars and all kinds?",207,"Angus Macdonald","Benbecula, Torlum",15
"16","—I suppose it is just mixed altogether.",207,"Angus Macdonald","Benbecula, Torlum",16
"17","11961. Sheriff Nicolson.—What rent do you pay1?",207,"Angus Macdonald","Benbecula, Torlum",17
"18","—£3.",207,"Angus Macdonald","Benbecula, Torlum",18
"19","11962. Is that the ordinary rent of the people at Griminish ?",207,"Angus Macdonald","Benbecula, Torlum",19
"20","—No, there are some higher and some smaller, according to the quality of the lands they have.",207,"Angus Macdonald","Benbecula, Torlum",20
"21","11963. What stock are you allowed?",207,"Angus Macdonald","Benbecula, Torlum",21
