"","text","id","witness","area","record_row_num"
"1","Rev. RODERICK MACDONALD, Minister of the Parish of South Uist (60)—examined.",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",1
"2","11468. The Chairman.—How long have you been incumbent here ?",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",2
"3","—I was inducted into this parish in the year 1854. ",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",3
"4","11469. Do you belong to this part of the country by birth and extraction?",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",4
"5","—I belong to the neighbouring island of North Uist. I was brought up there.",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",5
"6","11470. You have been acquainted with the condition and habits of the people from your earliest years? —Yes.",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",6
"7","11471. Will you have the kindness to make a general statement as to what you think the condition of the people now is compared with what you remember in your early life?",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",7
"8","—I have jotted down a few notes on the subject. Having observed in one of the Inverness newspapers that it is the desire of the Royal Commission on Highland Crofters to get from the northern clergy a statement of their opinion regarding the matters which form the subject of the Commission's present investigation, it occurred to me that I should jot down a few remarks giving my views, whatever they may be worth, on this important but difficult question. It is, I may state, with considerable hesitation, arising from very great distrust in my own competency, that I venture to undertake this task. This reluctance does not, however, result from want of familiarity with the subject, for I had ample opportunities for the last forty years of being acquainted with the state of the crofter population of the Long Island district of the county of Inverness. Before entering on the subject proper of this paper, let me remark, that I have come long ago to tue deliberate conclusion, and that it is now a settled conviction with me, that the Highland crofter in days gone by, as a rule, was not in that condition of ease and comfort in which sentimental enthusiasts often portray him. True, I have heard old men, as far back as forty-five years ago, talk of the days of their youth fifty years or more previously than these, and with the propensity of all old men, to say that the former days were better, and depicting those bygone days in strains which almost rivalled the poetic description of the golden age of the world; yet in the course of the narrative gleams of stern historic truth showed the true state of matters ; the expressive terms, a hard year, a hard summer, when men lived on fish, whelk, shell-fish, roots of the ground, lean mutton, to the almost compete exclusion of bread, told truly how much the imagination of those men had to do with the rose-coloured descriptions of the years of their youth. But the present state of matters is the difficulty which requires to be dealt with. Let us first consider the character of the Highland crofter. From the amount of sympathy expressed for the crofter, and the tones of pity in which he is spoken of, a stranger to the facts would be apt to believe that he is a poor, wretched, babyish weakling, a savage of a low type requiring to be treated like the natives of Tasmania or Australia, for fear they perish from inaction and want of vitality off the face of the earth—people who ought to be cherished and nursed like children during the period of their nonage. A hundred fields of battle cry aloud with indignation in condemnation of -such absurd ideas. Their noble qualities as soldiers, their endurance under want and hardship, their unsurpassed bravery, their noble deeds, deeds of heroism, their self-devotion to duty, need not be dwelt upon here; are they not written in the chronicles of every campaign where Britons have most distinguished themselves ? Moreover, everybody who knows them will admit that they are a sharp-witted, keen, shrewd, intelligent race. Inspectors of schools tell us that Highland school boys, under the disadvantage of having to cultivate their intelligence through the medium of a foreign language, compare favourably with bòys in other parts of the country who are not so  handicapped; and let me add, and I trust with pardonable pride, that hitherto Highlanders have been a decent, honest, well-behaved, contented and loyal people. But, admitting all this, what about their industrial habits? It is allowed that, in strength and activity, the Highlanders are inferior to few, if any, of the other races of the nation, and that they are capable in certain circumstances of powerful and strenuous exertion. But the virtue of perseverance in their undertaking is denied them; and while it is granted that they can put on a violent spurt, and can work at a pinch with any, yet it is said that they are not given to constant continuous work, and that by the very constitution of their nature, they are not fitted for the strain of long-enduring and sustained labour. That this allegation has any foundation in fact, I could never bring myself to believe, and for any grain of apparent truth there may be in it their circumstances may account. During the season of spring and harvest, no people work harder or more continuous; they are at it late and early; but in the inclement season of a long winter, with the short, dark clays, with almost constant storms and blinding rain, one can easily understand how little can be done during that time in such adverse circumstances. But place them under more favourable conditions, and with more adequate inducements, and I am very much mistaken if they will fail to work steadily, industriously, and continuously all the year round. Then what is the quality of the land on which they have to work ? I believe it is a common opinion, founded on the dear-bought experience of farmers, that agricultural farms have not been paying for the last few years even on the best of lands, and I have no doubt it will be conceded that on the majority of West Highland estates, with few if any exceptions, crop-making does not pay. The land is poor, hungry, and ungrateful, and even if well cultivated, which often it is not, it would give but a poor return for the labour bestowed upon it. The system that seems to succeed best is to have some cropping land, with an outrun of grazing attached. This complex system is the only one suited to the Highlands. The grazing land enables a man to keep a few sheep; the crop, besides feeding his family for a certain period, enables him to winter his cattle and keep more of tbem,—to keep a pair of ponies, which are indispensable, especially to an Uist farmer who attempts to raise a crop. In short, it is difficult to see how a man without a certain amount of grazing land can subsist within the four corners of even a large croft.",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",8
"9","But how much land should support a family ? What should be the size of a croft ? There can be no hesitation, I think, in asserting that a small croft of four, five, or even six acres, cannot support a family, independent of any other resources. Nay, I heard it stated, and I partly believe it, that such a croft would not support a family even if it were rent free. There was a time within the recollection of living men, when an ordinarysized croft would suffice for a family. But that was a time when a population that supported only three or four shops, now supports forty or fifty, and their men and women manufactured their own linen and cloth, when the men, instead of paying 20s. or upwards for boots (there are no shoes used), made their own shoes of their own home-tanned leather, and when there was no kind of tea. I do not wish to speak in a censorious or sarcastic",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",9
"10","manner of my Highland fellow-countrymen; I do not wish to call them extravagant or luxurious; they are not so. But I want to call attention to the broad palpable fact of the incompatibility between the small crofter's",195,"Rev Roderick Macdonald","South Uist, Lochboisdale",10
