"","text","id","witness","area","record_row_num"
"1","DONALD CAMPBELL, Crofter, Cregston (57)—examined.",177,"Donald Campbell","Barra, Castlebay",1
"2","10417. The Chairman.",177,"Donald Campbell","Barra, Castlebay",2
"3","—Are you a fisherman1?—I am not a fisherman just now.",177,"Donald Campbell","Barra, Castlebay",3
"4","10418. Have you been freely elected a delegate from Cregston?",177,"Donald Campbell","Barra, Castlebay",4
"5","—Yes.",177,"Donald Campbell","Barra, Castlebay",5
"6","10419. How many people were present at the meeting1?",177,"Donald Campbell","Barra, Castlebay",6
"7","—The great majority of the people of the place, and afterwards two came with me to the schoolhouse here.",177,"Donald Campbell","Barra, Castlebay",7
"8","10420. Have you a statement to make on behalf of the people of Cregston?",177,"Donald Campbell","Barra, Castlebay",8
"9","—Yes. They complain that they are kept down for the last sixty years with high rents, their little holding is made smaller, and deteriorating from having been long cropped, so that they are not now worth cultivating.",177,"Donald Campbell","Barra, Castlebay",9
"10","They cannot support themselves but by their earnings elsewhere, only they lose their time by working after it and about it, and although they are still constantly engaged with it, they are not able to make a livelihood out of it for themselves and their families. They are in that condition for the last sixty years. There are to-day twenty-six families where there were only twelve fifty years ago. They are very badly off. They have been",177,"Donald Campbell","Barra, Castlebay",10
"11","very much held down during that time, and the first improvement was since the present proprietrix, Lady Gordon Cathcart, came into possession. It was difficult for her to do very much to improve their condition, it is so lately since she came into possession, and she found them so very poor. It was difficult for her to remedy the great poverty that prevailed. They were of opinion that if her feeling towards them could find expression she wished to improve their condition, but they have not yet been able to find much of the benefit of her good wishes,—only the time is short. They were much held down in every way. Every one that was anything like",177,"Donald Campbell","Barra, Castlebay",11
"12","well off in the place was holding down the others. At first we had a great deal of land in the place, and they crowded those in these places upon the other poor people. Some of us whose names were in the rent-roll of the proprietor were deprived of some of our lands to be given to these people. Others who had no bit of land at all were still a burden to us. We were keeping all these people, and we were on the rent-roll of the proprietor, and we have got no abatement of rent, although we had to maintain these people. If they had any stock,—a horse, or cow, or sheep,—we had to graze them ; and they cleared the ground for the large tacksmen altogether, and they took the people that were upon them and put them upon us. So, the piece of land that our fathers and grandfathers had, three or four families are upon the piece to-day. At one time they were preventing us walking here to the place where we could put our fish upon the rocks. Very stormy winters prevailed, and our chief means of support, the potato, has been precarious ever since the potato disease. Some years it would not grow well. During winters such as these, perhaps the people of the place",177,"Donald Campbell","Barra, Castlebay",12
"13","would have no means of support except shell-fish. They wished to deprive us of the shell-fish, and the poor people would go four miles away at ebb tide to gather shell-fish, having no other means of support in their households except what they would bring home of shell-fish for that day. When the tide was low, perhaps they would gather more than they would be able to put beyond the tidal mark. They were in the habit of preventing us from laying it down upon tufts of grass within reach of the tide; and they set up a notice to be posted on the doors of the church preventing us going at all. The clergyman we had here at that time told the postman that he would put up that notice upon the door of the church, he would deprive him of his situation,—so anxious was he that the people would not be deprived of that privilege. Since the poor people were aware that the priest was an educated man, they were encouraged, and they continued gathering the shell-fish. Everything of that sort they wished to deprive us of. Those who managed the property for the proprietors, until the present proprietrix came into possession, would not allow the young people to marry upon the estate or to build houses. If I allowed my son or my daughter to remain even in the stable, they would deprive me of my holding, or threaten to deprive me of my holding. But Lady Gordon Cathcart has done away with that state of matters. They have left us so poor that when the children of the poor man grew up, not one of them could remain assisting the father. They would require to earn wages through the world. Perhaps the son would go away before he was of age, to earn wages, and never return. They sent away most of our relatives to America thirty-five years ago. They pulled down the houses over their heads, and injured them in every possible way. They valued the brutes higher than the men whom God created in his own image, and were more gentle with them, and all the respect that we have received during the last fifty years has been received from the present proprietrix. But it was difficult for her to improve our condition. We must speak the truth to all men.",177,"Donald Campbell","Barra, Castlebay",13
"14","10421. Mr Cameron.",177,"Donald Campbell","Barra, Castlebay",14
"15","Have you any complaint to make of the present proprietrix or the factor ?",177,"Donald Campbell","Barra, Castlebay",15
"16","—The present proprietrix has not made us,—has left us as we were,—all the advantage we had received.",177,"Donald Campbell","Barra, Castlebay",16
"17","10422. So I understand you have no complaint to make of the present proprietrix or the factor ?",177,"Donald Campbell","Barra, Castlebay",17
"18","—We have nothing to say. I cannot say that they have made us anything worse than we were when she came into possession.",177,"Donald Campbell","Barra, Castlebay",18
"19","10423. Do you think that if this property was owned by any one who had to depend upon the rents derived from the island alone, they would be able to do as much for it as Lady Gordon Cathcart has done?",177,"Donald Campbell","Barra, Castlebay",19
"20","—I hope that any proprietor might do something for us. I think any proprietor might put us in the position in which our fathers and grandfathers were. ",177,"Donald Campbell","Barra, Castlebay",20
"21","10424. What is your own idea of what the proprietor might do to benefit the people of the island ?",177,"Donald Campbell","Barra, Castlebay",21
"22","—To give them the land at the same rent at which their grandfathers had it ; and they are now so poor that even supposing I should get the holding at the same rent at which my grandfather had it, it would be difficult for me to stock it, for poverty has pressed upon us so sorely and so long.",177,"Donald Campbell","Barra, Castlebay",22
"23","10425. Then, if you and your neighbours are so poor, how would you propose to enter upon those lands which you desire to get ?",177,"Donald Campbell","Barra, Castlebay",23
"24","—I think, if we got assistance in some way, we would endeavour to repay it in a number of years.",177,"Donald Campbell","Barra, Castlebay",24
"25","10426. But without assistance you think they could not take more land ?",177,"Donald Campbell","Barra, Castlebay",25
"26","—There are some that could take up a little more than they have.",177,"Donald Campbell","Barra, Castlebay",26
"27","10427. Did you hear all the evidence given by the last witness?—I was not inside at the time.",177,"Donald Campbell","Barra, Castlebay",27
"28","10428. The last witness told us he held four acres, and kept two cows, one heifer, two ponies, and eight sheep, and that his rent was £4. Do you consider that a high rent?",177,"Donald Campbell","Barra, Castlebay",28
"29","—If these acres were the kind of land that would yield good crops, perhaps the rent might do; but in the case of auy one of my neighbours in the township in which I am, the place is rocky,—it is only rocks, and it should not be cultivated at all. For the place I occupy myself during the last fifty years, I do not remember it without a crop, and the only variation was potatoes and barley. It is about five acres so-called, half of it rocks.",177,"Donald Campbell","Barra, Castlebay",29
"30","10429. And you cannot plough the whole?.",177,"Donald Campbell","Barra, Castlebay",30
"31","—We will be endeavouring to do it, but it is hard to say what would. I could not possibly go six yards",177,"Donald Campbell","Barra, Castlebay",31
"32","without coming upon a rock. Duriug the last three years I was not able to take more than two returns out of it.",177,"Donald Campbell","Barra, Castlebay",32
"33","10430. How many cows have you on the common grazing ?—One cow and a heifer.",177,"Donald Campbell","Barra, Castlebay",33
"34","10431. Any sheep ?",177,"Donald Campbell","Barra, Castlebay",34
"35","--No.",177,"Donald Campbell","Barra, Castlebay",35
"36","10432. Any ponies or horses?",177,"Donald Campbell","Barra, Castlebay",36
"37","—Two horses.",177,"Donald Campbell","Barra, Castlebay",37
"38","10433. What is your rent?",177,"Donald Campbell","Barra, Castlebay",38
"39","—£2, 15s.",177,"Donald Campbell","Barra, Castlebay",39
"40","10434. Have you ever been in any other part of the Highlands?",177,"Donald Campbell","Barra, Castlebay",40
"41","—Yes.",177,"Donald Campbell","Barra, Castlebay",41
"42","10435. Have you ever compared the rents in other parts of the Western Highlands with the rents which you and your neighbours pay here ?",177,"Donald Campbell","Barra, Castlebay",42
"43","—No, I was only a poor working man.",177,"Donald Campbell","Barra, Castlebay",43
"44","10436. Are you a fisherman?",177,"Donald Campbell","Barra, Castlebay",44
"45","—I was at times fishing, but I have given it up now.",177,"Donald Campbell","Barra, Castlebay",45
"46","10437. Mr Fraser-Mackintosh.",177,"Donald Campbell","Barra, Castlebay",46
"47","Are you buying meal every year?",177,"Donald Campbell","Barra, Castlebay",47
"48","—I had to buy for the last two years every morsel of meal that supported ten of a family. I am bringing home during this year two bolls of meal every month.",177,"Donald Campbell","Barra, Castlebay",48
"49","10438. What does it cost you?",177,"Donald Campbell","Barra, Castlebay",49
"50","—Oatmeal, 22s. a boll; flour, 17s. 6d. and 18s. ",177,"Donald Campbell","Barra, Castlebay",50
"51","10439. Are the people in your township ill off for milk for their children ?",177,"Donald Campbell","Barra, Castlebay",51
"52","—Very little milk. I had not for the last twelve months as much milk as would allow for one meal a day to the family. Our cattle are so poor for want of grass that they could not provide milk. They could not feed the",177,"Donald Campbell","Barra, Castlebay",52
"53","calves. They also give very ill usage to our cattle in another way here. If they grazed upon the lands of the large farmers they would pound them, and then the cows would be ill-used. They would lose their calves, and",177,"Donald Campbell","Barra, Castlebay",53
"54","the mares would lose their foals. The shepherds would put them in in the morning, and they had not the civility to send us word; although I and my son would be searching for the animal the whole day, they had not the",177,"Donald Campbell","Barra, Castlebay",54
"55","civility to send us any word about it, and gave us no warning, and perhaps when I reached the door they would be in the other end of the place and I would have to go home.",177,"Donald Campbell","Barra, Castlebay",55
"56","10440. Have the cattle that are reared upon Dr M'Gillivray's farm a considerable reputation in the market?",177,"Donald Campbell","Barra, Castlebay",56
"57","—Yes.",177,"Donald Campbell","Barra, Castlebay",57
"58","10441. Supposing that you and your co-crofters got a share of these nice rich lands that we hear of, would you be able to rear plenty stock to give milk?",177,"Donald Campbell","Barra, Castlebay",58
"59","—Yes, certainly, if we got any land suitable. I know well it is the worst portion of the land that we have got.",177,"Donald Campbell","Barra, Castlebay",59
"60","10442. Sir Kenneth Mackenzie.",177,"Donald Campbell","Barra, Castlebay",60
"61","Do you sow oats, or only barley ?",177,"Donald Campbell","Barra, Castlebay",61
"62","—Both oats and barley; a little oats.",177,"Donald Campbell","Barra, Castlebay",62
"63","10443. What return of oats do you get?",177,"Donald Campbell","Barra, Castlebay",63
"64","—I scarcely get any return at all. I use the best of it as fodder for my cattle. I only got as much as resowed the crop.",177,"Donald Campbell","Barra, Castlebay",64
"65","10444. What return of barley ?",177,"Donald Campbell","Barra, Castlebay",65
"66","—Two returns.",177,"Donald Campbell","Barra, Castlebay",66
"67","10445. How many returns of potatoes?",177,"Donald Campbell","Barra, Castlebay",67
"68","—For the last two years, six returns.",177,"Donald Campbell","Barra, Castlebay",68
"69","10446. Did you get that last year?",177,"Donald Campbell","Barra, Castlebay",69
"70","—Last year, about five.",177,"Donald Campbell","Barra, Castlebay",70
"71","10447. And seven in the previous year?",177,"Donald Campbell","Barra, Castlebay",71
"72","—Yes, about seven.",177,"Donald Campbell","Barra, Castlebay",72
"73","10448. What in the highest year?",177,"Donald Campbell","Barra, Castlebay",73
"74","—The best year would be eight or nine.",177,"Donald Campbell","Barra, Castlebay",74
"75","10449. What.quantity of oats do you sow?",177,"Donald Campbell","Barra, Castlebay",75
"76","— About two bushels. ",177,"Donald Campbell","Barra, Castlebay",76
"77","10450. How much barley ?",177,"Donald Campbell","Barra, Castlebay",77
"78","—About other two. ",177,"Donald Campbell","Barra, Castlebay",78
"79","10451. And potatoes?",177,"Donald Campbell","Barra, Castlebay",79
"80","—About eight barrels of potatoes, but it is not my own ground I plant them on.",177,"Donald Campbell","Barra, Castlebay",80
"81","10452. But on your own ground ?",177,"Donald Campbell","Barra, Castlebay",81
"82","—If I planted eight barrels of potatoes on my own ground, I could only sow one bushel of barley and one bushel of oats.",177,"Donald Campbell","Barra, Castlebay",82
"83","10453. But, as you usually sow two bushels of each, how much potatoes do you plant besides that ?",177,"Donald Campbell","Barra, Castlebay",83
"84","—About three barrels.",177,"Donald Campbell","Barra, Castlebay",84
"85","10454. And you get about twenty barrels back?",177,"Donald Campbell","Barra, Castlebay",85
"86","—Yes, the year they yield an average crop.",177,"Donald Campbell","Barra, Castlebay",86
"87","10455. Have you a family fit for work?",177,"Donald Campbell","Barra, Castlebay",87
"88","—The eldest I have fit for work is a girl of twenty, and the next to her is fifteen.",177,"Donald Campbell","Barra, Castlebay",88
"89","10456. If you do not go to sea, and have no more return than you have mentioned, where do you get the money to buy twenty-four bolls of meal in the year?",177,"Donald Campbell","Barra, Castlebay",89
"90","—I earn it. I have been in the south country continuously for the last thirty years earning wages to support my family.",177,"Donald Campbell","Barra, Castlebay",90
"91","10457. As a labourer?",177,"Donald Campbell","Barra, Castlebay",91
"92","—As a labourer, getting any work that I could get. I was many years at the east coast fishing.",177,"Donald Campbell","Barra, Castlebay",92
"93","10458. Did you ever work at the Barra fishing?",177,"Donald Campbell","Barra, Castlebay",93
"94","—Yes, I used to serve as one of the crew upon an east coast boat.",177,"Donald Campbell","Barra, Castlebay",94
"95","10459. Why did you drop that?",177,"Donald Campbell","Barra, Castlebay",95
"96","—I was poorly, and was getting weak for the work.",177,"Donald Campbell","Barra, Castlebay",96
"97","10460. Are any of your neighbours working at the Barra fishing?",177,"Donald Campbell","Barra, Castlebay",97
"98","—The young men serve in the crews of the east coast boats here.",177,"Donald Campbell","Barra, Castlebay",98
