"","text","id","witness","area","record_row_num"
"1","JOHN M'INTYRE, Crofter and Missionary, Sconser—examined. ",11,"John Mcintyre","Skye, Braes",1
"2","593. The Chairman.",11,"John Mcintyre","Skye, Braes",2
"3","—Will you describe to us the condition of the place where you live, and the hardships and grievances which the people suffer or are alleged to suffer, particularly in connection with the deer forest ?",11,"John Mcintyre","Skye, Braes",3
"4","—The principal grievances of which they complain are the smallness of their holdings, the want of sheep on their common grazing, and the way in which their crops are yearly destroyed by deer. That destruction is not so much now for the past two or three years owing to the present factor's liberality in repairing the fence about the township. They complain very much of the way in which people from other townships—removed for the sake of enlarging the deer forest—have been crammed upon them, abiding so many to the already too thickly peopled townships. They thinkit is the poorest township in the parish, and especially owing to its connection with the deer forest. They complain much of the way in which they are dealt with by the gamekeepers. They are strongly under the impression that the gamekeepers are far more severe than their instructions from their superiors allow them to be. They blame the gamekeepers most for all the ills they suffer. The remedies they are anxious for in the meantime are, that they get the liberty of keeping sheep upon the common grazing, larger holdings at a fair rent, and fixity of tenure, so that the proprietor cannot remove them without just cause, such as being so many years in arrears of rent. That is all I am instructed to inform the commissioners.",11,"John Mcintyre","Skye, Braes",4
"5","594. Might I ask whether you have yourself personally witnessed the ravages caused by the deer among the growing crops ?",11,"John Mcintyre","Skye, Braes",5
"6","—Yes.",11,"John Mcintyre","Skye, Braes",6
"7","595. If the proprietors were disposed to give to the people larger holdings of arable ground, is there available ground in the vicinity which could be given to them ?",11,"John Mcintyre","Skye, Braes",7
"8","—Yes.",11,"John Mcintyre","Skye, Braes",8
"9","596. Would it be possible to put a wire fence round the crofters' pasture so as to protect the pasture from the incursions of sheep and deer and enable them to keep their own sheep upon it ?",11,"John Mcintyre","Skye, Braes",9
"10","—Yes, but at a great deal of expense, which the crofters are not able to pay.",11,"John Mcintyre","Skye, Braes",10
"11","597. What would be the extent of the wire fence necessary fur the protection of the common pasture ?",11,"John Mcintyre","Skye, Braes",11
"12","—About 3 miles. ",11,"John Mcintyre","Skye, Braes",12
"13","598. If such a fence could be put up, and the wandering sheep and deer excluded, would that give great satisfaction to the crofters ?",11,"John Mcintyre","Skye, Braes",13
"14","—Yes. ",11,"John Mcintyre","Skye, Braes",14
"15","599. Would an ordinary wire fence of six or seven wires in a great measure exclude the deer, or would the deer pass over it ?",11,"John Mcintyre","Skye, Braes",15
"16","—In some cases the deer would pass over such a fence. Round the arable land there is at present a fence of seven wires and the deer in some cases get over it, and they are so vicious—more so than deer I see anywhere else—that they twist themselves between the wires so as to get into the corn. I have seen it with my own eyes. They go on their sides to get in between the wires—especially the hinds. I never saw stags doing it. ",11,"John Mcintyre","Skye, Braes",16
"17","600. Are the houses of the place more than usually bad ?",11,"John Mcintyre","Skye, Braes",17
