"","text","id","witness","area","record_row_num"
"1","ANGUS STEWART, Crofter, Beinn-a-chorrain—examined. ",1,"Angus Stewart","Skye, Braes",1
"2","1. The Chairman.",1,"Angus Stewart","Skye, Braes",2
"3","—Would you have the goodness to state what is your occupation ?",1,"Angus Stewart","Skye, Braes",3
"4","—A crofter. ",1,"Angus Stewart","Skye, Braes",4
"5","2. Have you also been engaged in fishing ?",1,"Angus Stewart","Skye, Braes",5
"6","—Yes. ",1,"Angus Stewart","Skye, Braes",6
"7","3. Were you born here, at the Braes?",1,"Angus Stewart","Skye, Braes",7
"8","—Born at the Braes. ",1,"Angus Stewart","Skye, Braes",8
"9","4. Have you lived here all your life?",1,"Angus Stewart","Skye, Braes",9
"10","—Not all my life. I have been away, but not very far off. ",1,"Angus Stewart","Skye, Braes",10
"11","5. From time to time?",1,"Angus Stewart","Skye, Braes",11
"12","—From time to time. ",1,"Angus Stewart","Skye, Braes",12
"13","6. But you are thoroughly acquainted with the feelings and interests of the people here?",1,"Angus Stewart","Skye, Braes",13
"14","—Yes. ",1,"Angus Stewart","Skye, Braes",14
"15","7. Have you been freely elected by the people to be their delegate?",1,"Angus Stewart","Skye, Braes",15
"16","— Yes. ",1,"Angus Stewart","Skye, Braes",16
"17","8. Now, will you have the goodness to state to me what are the hardships or grievances of which the people complain who have elected you ?",1,"Angus Stewart","Skye, Braes",17
"18","— Yes; but it is in Gaelic that I prefer to speak. ",1,"Angus Stewart","Skye, Braes",18
"19","9. You desire to be examined in Gaelic?",1,"Angus Stewart","Skye, Braes",19
"20","—Yes. [From this point the examination of the witness and of subsequent witnesses in Skye was conducted through Mr Dugald McLachlan, sheriff-clerk depute, as interpreter.] ",1,"Angus Stewart","Skye, Braes",20
"21","10. Then you wit! have the goodness to state what are the hardships and grievances, if any, of which the people whom you represent at this place complain?",1,"Angus Stewart","Skye, Braes",21
"22","—I would wish that I should have an opportunity of saying a few words before I tell that, and that is that I should have the assurance that I will not be evicted from my holding by the landlord or factor, as I have seen done already. I would not have a fire in my house at Whitsunday I want the assurance that I will not be evicted, for I cannot bear evidence to the distress of my people without bearing evidence to the oppression and high-handedness of the landlord and his factor. ",1,"Angus Stewart","Skye, Braes",22
"23","11. Have you anything more to add to your preparatory statement?",1,"Angus Stewart","Skye, Braes",23
"24","— No. ",1,"Angus Stewart","Skye, Braes",24
"25","12. It is impossible for the Commission to give you any absolute security of the kind which you desire. The Commission cannot interfere between you and your landlord, or between you and the law, but we trust that no act of oppression or severity would ever be exercised towards you or any one else by the landlord in consequence of your courage and goodness in telling the absolute truth.Angus Stewart's examination is adjourned at this point, pending the examination of the Factor for Lord Macdonald. The second part of Angus Stewart's evidence is relayed after the interrogation of the Factor, on this link. ",1,"Angus Stewart","Skye, Braes",25
