"","text","id","witness","area","record_row_num"
"1","ALEXANDER M'NEIL, Crofter, Smercleit (80)—examined. ",199,"Alexander Mcneil","South Uist, Lochboisdale",1
"2","11703. The Chairman",199,"Alexander Mcneil","South Uist, Lochboisdale",2
"3","—You have a croft ?",199,"Alexander Mcneil","South Uist, Lochboisdale",3
"4","—I have half a croft. ",199,"Alexander Mcneil","South Uist, Lochboisdale",4
"5","11704. You have a written statement?",199,"Alexander Mcneil","South Uist, Lochboisdale",5
"6","—Yes.—' Smerclet, South Uist, May 28, 1883. My Lords and Gentlemen, The troubles that we are getting here are just the want of land. The land that our fathers had is divided among two or three persons. The way that our fathers were paying the land was working on cut kelp, but these are gone away now, and there is nothing now wanting on us but the money ; although the cut kelp stopped, the rent is still the same, it is not getting low, but still rising higher. It is not a wonder that we are poor, although we would be working, the pay would be Is. 3d. a day till two or three years, when it rose higher. The land that our fathers and grandfathers had for the cattle we cannot now let them on, or else they are locked up and pounded by farmers. Some two or three years before the people from her Ladyship would come, and they would take away the cattle that we would be going to sell, and would give to us for these what would please themselves, and we would not know what they did. Although we have cattle, it is not our own, but it belongs to the person who is giving us food. This person is Mr Donald Fergusson; and if he will it till he is paid, and the rest of it to the governor, we will have nothing. The bad way that they were governing us before this, were the governor took some meal to this country, and a person had to work for a whole day on roads and trenches with spades for one pound of meal. Poor-rate money and school money are taken from us along with the rent every year, and we do know what they are doing with it, and they are still getting higher. We have very bad land here, but it is worse just now, as the water of the mill is making a great damage to it, and the rent is still the same. After all things if we would get plenty of land, and the rent as they shall see better at any price, but not on the price of a factor or a governor.—SMERCLEIT CROFTERS.",199,"Alexander Mcneil","South Uist, Lochboisdale",6
"7","11705. Sir Kenneth Mackenzie.—How many crofters are there in Smercleit ?",199,"Alexander Mcneil","South Uist, Lochboisdale",7
"8","—Twelve crofts.",199,"Alexander Mcneil","South Uist, Lochboisdale",8
"9","11706. And how many families ?",199,"Alexander Mcneil","South Uist, Lochboisdale",9
"10","—There are two families for each of these crofts, and one or two outside on the moor.",199,"Alexander Mcneil","South Uist, Lochboisdale",10
"11","11707. Were they all agreed to send you here?",199,"Alexander Mcneil","South Uist, Lochboisdale",11
"12","—Yes. I have been freely elected a representative to appear here.",199,"Alexander Mcneil","South Uist, Lochboisdale",12
"13","11708. Did they all hear this paper read?",199,"Alexander Mcneil","South Uist, Lochboisdale",13
"14","—Yes.",199,"Alexander Mcneil","South Uist, Lochboisdale",14
"15","11709. Used you to pay your rent in labour, cutting kelp?",199,"Alexander Mcneil","South Uist, Lochboisdale",15
"16","—My father always paid his rent by kelp, and he never had any occasion to buy any meal for food.",199,"Alexander Mcneil","South Uist, Lochboisdale",16
"17","11710. Did you make kelp yourselves, or did you merely cut the seaweed for the proprietor ",199,"Alexander Mcneil","South Uist, Lochboisdale",17
"18","—We ourselves manufactured the kelp.",199,"Alexander Mcneil","South Uist, Lochboisdale",18
