"","text","id","witness","area","record_row_num"
"1","MICHAEL BUCHANAN, Crofter and Fisherman, Borv (40)—examined. ",176,"Michael Buchanan","Barra, Castlebay",1
"2","10178. The Chairman.",176,"Michael Buchanan","Barra, Castlebay",2
"3","Have you a croft ?",176,"Michael Buchanan","Barra, Castlebay",3
"4","—My brother is a crofter. ",176,"Michael Buchanan","Barra, Castlebay",4
"5","10179. Do you help him to pay the rent?",176,"Michael Buchanan","Barra, Castlebay",5
"6","—Yes; I have laboured for the last twenty-eight years to pay the rent with him. ",176,"Michael Buchanan","Barra, Castlebay",6
"7","10180. Were you freely elected a delegate by the people of Borv?",176,"Michael Buchanan","Barra, Castlebay",7
"8","— Freely and unanimously. ",176,"Michael Buchanan","Barra, Castlebay",8
"9","10181. What number of persons were present when you were elected?",176,"Michael Buchanan","Barra, Castlebay",9
"10","— There were six or seven from the township of Borv, having the consent of all the rest. ",176,"Michael Buchanan","Barra, Castlebay",10
"11","10182. Would you be so good as to make a statement of what their wishes are ?",176,"Michael Buchanan","Barra, Castlebay",11
"12","—Yes. I only wish to have first the opportunity of saying a few words. I should like to get an assurance that my interest, and that of my brother, whose name is written in the rental, should not be hurt by any procedure taken by the landlord or factor—I mean in the way of eviction—for any truthful statement I may make here to day before the Royal Commission. ",176,"Michael Buchanan","Barra, Castlebay",12
"13","10183. Is there any person here representing the proprietor?Mr Ranald Macdonald, factor for Lady Gordon Cathcart.",176,"Michael Buchanan","Barra, Castlebay",13
"14","—I have to state that any one and every one here may speak fully and freely without any fear of any kind whatever. Witness.",176,"Michael Buchanan","Barra, Castlebay",14
"15","—The people are complaining of the smallness of their holding and its inferior quality, of the uphanded-ness of the factors, and the oppression of landlords. Before the year 1827 the island of Barra was almost always occupied by crofters, who lived comfortably and contentedly iu possession of reasonably large crofts, the population being then about 3000, and at present it is only 2000. ",176,"Michael Buchanan","Barra, Castlebay",15
"16","10184. Mr Fraser Mackintosh.",176,"Michael Buchanan","Barra, Castlebay",16
"17","—Are you referring at present to the whole estate of Barra?",176,"Michael Buchanan","Barra, Castlebay",17
"18","—The whole estate of Barra. ",176,"Michael Buchanan","Barra, Castlebay",18
"19","10185.And all its islands ?",176,"Michael Buchanan","Barra, Castlebay",19
"20","—All its islands. Unscrupulous factors and ground officers and estate officials laid their hand pretty heavily upon the people, and left them in such a state that they could scarcely ask land and pay for it, their whole stock being taken away ; and some of the inhabitants, even up to the present day never saw a cow in their fold or a horse to be harnessed at their door. This has been the severest blow that ever the inhabitants of this island suffered. The next attack was that stirks and two-year-olds were taken away from them by ground officers and other estate officials, and sold to their own friends by private bargain at the respective prices of from 2s. 6d. to 6s. 6d. ",176,"Michael Buchanan","Barra, Castlebay",20
"21","10186. The Chairman.",176,"Michael Buchanan","Barra, Castlebay",21
"22","You say that the first wrong was about 1827. When was this practice of taking the stirks introduced ?",176,"Michael Buchanan","Barra, Castlebay",22
"23","—The first took place forty-years ago, and the second took place thirty-seven years ago. Down from these dates incoming factors and incoming ground officers were participating in the same action. ",176,"Michael Buchanan","Barra, Castlebay",23
"24","10187. Down to the present time?",176,"Michael Buchanan","Barra, Castlebay",24
"25","—Down to the present time. People in those days, particularly in such an outlandish place as this is, did not ",176,"Michael Buchanan","Barra, Castlebay",25
